question,source,accuracy,difficulty,distractor_effectiveness
"Unlike matter, which is continuously recycled through ecosystems, what must constantly be added to an ecosystem for use by organisms?",sys,0,0.4,"{'energy': 2, 'oxygen': 0, 'water': 3}"
What form of matter has a fixed volume but not a fixed shape?,ref,0,0.4,"{'gas': 0, 'liquid': 2, 'mixture': 0, 'solid': 3}"
What form of matter has a fixed volume but not a fixed shape?,sys,0,0.2,"{'gas': 0, 'liquid': 1, 'plasma': 3, 'solid': 1}"
Why is closed reduction simpler than open reduction in bone repair?,ref,0,0.2,"{'no medicine needed': 1, 'no pain pills needed': 2, 'no surgery needed': 1, 'no treatment needed': 1}"
Why is closed reduction simpler than open reduction in bone repair?,sys,1,0.6,"{'different types of fractures': 2, 'no surgery needed': 3}"
What do methanogens act as in sewage treatment plants?,ref,1,0.6,"{'as decomposers': 3, 'creators': 1, 'fertilizers': 0, 'killers': 1}"
What do methanogens act as in sewage treatment plants?,sys,0,0.4,"{""'as producers"": 0, 'as consumers': 1, ""as consumers'"": 2, 'as decomposers': 2}"
"When resources are limited, populations exhibit what type of growth?",ref,0,0.2,"{'component growth': 2, 'efficient growth': 0, 'lasting growth': 2, 'logistic growth': 1}"
"When resources are limited, populations exhibit what type of growth?",sys,0,0.2,"{'exponential decay': 1, 'exponential growth': 3, 'logistic growth': 1}"
What protects the brain and spinal cord in the central nervous system?,ref,0,0.4,"{'Flexing': 3, 'dermis': 0, 'meninges': 2, 'neutrophils': 0}"
What protects the brain and spinal cord in the central nervous system?,sys,0,0.2,"{'cerebellum': 1, 'cerebrospinal fluid': 2, 'meninges': 1, 'ventricle': 1}"
Heating ice to its melting point (0°c) gives its molecules enough energy to do what?,ref,0,0.2,"{'evaporate': 1, 'freeze': 2, 'move': 1, 'settle': 1}"
Heating ice to its melting point (0°c) gives its molecules enough energy to do what?,sys,0,0.2,"{'change': 1, 'change again': 3, 'move': 1}"
What occur in arteries that can cause heart attacks and strokes?,ref,0,0.0,"{'clots': 0, 'lesions': 1, 'toxins': 1, 'tumors': 3}"
What occur in arteries that can cause heart attacks and strokes?,sys,1,0.4,"{'blood': 0, 'blood pressure': 1, 'cholesterol': 2, 'clots': 2}"
The added nutrients from fertilizer often cause excessive growth of what organism?,ref,0,0.0,"{'algae': 0, 'crustaceans': 2, 'mushrooms': 1, 'sediments': 2}"
The added nutrients from fertilizer often cause excessive growth of what organism?,sys,0,0.4,"{'algae': 2, 'bacteria': 0, 'fungi': 0, 'viruses': 3}"
An increase in what levels results in sound waves that are louder and of greater intensity?,ref,0,0.2,"{'decibel levels': 1, 'heat levels': 3, 'height levels': 1, 'radiation levels': 0}"
An increase in what levels results in sound waves that are louder and of greater intensity?,sys,1,0.6,"{'decibel levels': 3, 'high': 0, 'low': 2}"
What is it called when two plates slide past each other in opposite directions?,ref,1,0.4,"{'plate divergence': 1, 'tectonic movement': 1, 'transform plate boundary': 2, 'transformation': 1}"
What is it called when two plates slide past each other in opposite directions?,sys,0,0.4,"{'ransform fault': 1, 'transform fault boundary': 2, 'transform plate boundary': 2}"
What force occurs because no surface is perfectly smooth?,ref,0,0.0,"{'friction': 0, 'gravity': 2, 'tension': 2, 'vibration': 1}"
What force occurs because no surface is perfectly smooth?,sys,1,0.4,"{'friction': 2, 'frictional force': 1, 'gravity': 2}"
What structure collect fluid that leaks out from blood capillaries?,ref,0,0.0,"{'alveoli': 2, 'lymph capillaries': 0, 'pulmonary capillaries': 2, 'varicose veins': 1}"
What structure collect fluid that leaks out from blood capillaries?,sys,1,0.6,"{'capillaries': 2, 'lymph capillaries': 3}"
What is the eighth planet from our sun?,ref,0,0.4,"{'earth': 0, 'mars': 3, 'neptune': 2, 'uranus': 0}"
What is the eighth planet from our sun?,sys,1,0.6,"{'earth': 0, 'jupiter': 1, 'mars': 1, 'neptune': 3}"
Where is dna located in prokaryotic cells?,ref,0,0.2,"{'cytoplasm': 1, 'cytoskeleton': 1, 'mitochondria': 3, 'ribosomes': 0}"
Where is dna located in prokaryotic cells?,sys,0,0.0,"{'cytoplasm': 0, 'mitochondria': 2, 'ribosome': 1, 'ucleus': 2}"
"Water is considered a what since it is a polar molecule with slightly positive and slightly negative charges, so ions and polar molecules can readily dissolve in it?",ref,0,0.2,"{'osmotic': 1, 'pigment': 2, 'solute': 1, 'solvent': 1}"
"Water is considered a what since it is a polar molecule with slightly positive and slightly negative charges, so ions and polar molecules can readily dissolve in it?",sys,1,1.0,"{'hydrostatic': 0, 'solvent': 5}"
The pressure inside a container is dependent on the amount of what inside the container?,ref,0,0.0,"{'air': 0, 'emissions': 3, 'gas': 0, 'liquids': 2}"
The pressure inside a container is dependent on the amount of what inside the container?,sys,1,0.4,"{'gas': 2, 'helium': 0, 'nitrogen': 1, 'oxygen': 2}"
What are plant structures that contain male and/or female reproductive organs?,ref,0,0.2,"{'flowers': 1, 'leaves': 1, 'roots': 1, 'stems': 2}"
What are plant structures that contain male and/or female reproductive organs?,sys,0,0.0,"{'flowers': 0, 'mushrooms': 2, 'seeds': 2, 'trees': 1}"
Each species has a particular way of making a living which is called its what?,ref,0,0.0,"{'habit': 2, 'life-cycle': 2, 'niche': 0, 'system': 1}"
Each species has a particular way of making a living which is called its what?,sys,1,0.4,"{'bitat': 2, 'habitat': 1, 'niche': 2}"
"Both the forward reaction and the reverse reaction continue to occur, so chemical equilibrium is said to be what, rather than static?",ref,0,0.2,"{'abrasive': 3, 'dynamic': 1, 'fluid': 0, 'stable': 1}"
"Both the forward reaction and the reverse reaction continue to occur, so chemical equilibrium is said to be what, rather than static?",sys,1,0.6,"{'dynamic': 3, 'static': 2}"
What is the watery fluid that bathes tissues and organs and contains protective white blood cells but does not contain erythrocytes?,ref,0,0.2,"{'basil': 0, 'lymph': 1, 'secretion': 2, 'stomach': 2}"
What is the watery fluid that bathes tissues and organs and contains protective white blood cells but does not contain erythrocytes?,sys,0,0.2,"{'blood': 0, 'hemoglobin': 1, 'lymph': 1, 'plasma': 3}"
How many openings do adult tunicates have that siphon water in and out of the body?,ref,0,0.2,"{'four': 2, 'one': 1, 'three': 1, 'two': 1}"
How many openings do adult tunicates have that siphon water in and out of the body?,sys,0,0.4,"{'four': 1, 'three': 2, 'two': 2}"
What is the term for the combined forces acting on an object?,ref,0,0.2,"{'blunt force': 1, 'critical force': 0, 'net force': 1, 'total impact': 3}"
What is the term for the combined forces acting on an object?,sys,1,0.4,"{'mass': 1, 'momentum': 1, 'net force': 2, 'velocity': 1}"
What is the name of the first stage of photosynthesis?,ref,1,0.6,"{'absorption': 1, 'consumption': 1, 'contamination': 0, 'light reactions': 3}"
What is the name of the first stage of photosynthesis?,sys,0,0.4,"{'light reactions': 2, 'oxygen reactions': 3}"
What are endothermic tetrapod vertebrates most commonly called?,ref,0,0.2,"{'birds': 1, 'insects': 3, 'mammals': 0, 'reptiles': 1}"
What are endothermic tetrapod vertebrates most commonly called?,sys,0,0.0,"{'birds': 0, 'insects': 2, 'mammals': 2, 'reptiles': 1}"
What is the space between a neuron and the next cell?,ref,1,0.8,"{'cell divide': 0, 'dendritic gap': 0, 'neurotransmitter passage': 1, 'the synapse': 4}"
What is the space between a neuron and the next cell?,sys,1,1.0,{'the synapse': 5}
Free fatty acids are carboxylic acids that contain long chains of what?,ref,0,0.2,"{'hydrocarbons': 1, 'lipds': 3, 'particles': 1, 'vapors': 0}"
Free fatty acids are carboxylic acids that contain long chains of what?,sys,1,0.8,"{'hydrocarbons': 4, 'ydrocarbons': 1}"
What do you call nutrients that your body needs in fairly large amounts?,ref,1,0.4,"{'B-complex': 0, 'antioxidants': 1, 'macronutrients': 2, 'super foods': 2}"
What do you call nutrients that your body needs in fairly large amounts?,sys,1,0.4,"{'amino acids': 1, 'hormones': 1, 'macronutrients': 2, 'vitamins': 1}"
What is the most important function of enzymes in animals?,ref,0,0.0,"{'carry oxygen': 1, 'excrete waste': 1, 'help digest food': 0, 'transport messages': 3}"
What is the most important function of enzymes in animals?,sys,1,1.0,{'help digest food': 5}
"After coming apart from the crystal, the individual ions are then surrounded by solvent particles in a process called what?",ref,1,0.4,"{'hydrolysis': 0, 'ionization': 1, 'osmosis': 2, 'solvation': 2}"
"After coming apart from the crystal, the individual ions are then surrounded by solvent particles in a process called what?",sys,0,0.2,"{'olvation': 1, 'solubility': 2, 'solute': 1, 'solvation': 1}"
A battery is a multiple connection of what kind of cells?,ref,1,0.6,"{'cabri cells': 0, 'localweather cells': 2, 'organic cells': 0, 'voltaic cells': 3}"
A battery is a multiple connection of what kind of cells?,sys,0,0.0,"{'carbon cells': 5, 'hydrogen cells': 0, 'lithium cells': 0, 'voltaic cells': 0}"
What is needed for a person to be affected by an autosomal dominant disorder?,ref,0,0.2,"{'extra alleles': 1, 'one isolated allele': 0, 'one less chromosome': 3, 'one mutated allele': 1}"
What is needed for a person to be affected by an autosomal dominant disorder?,sys,0,0.0,"{'one mutated allele': 0, 'two mutated alleles': 1, 'two mutated alleles and two mutated genes': 1, 'two mutated genes': 3}"
The rocks athe mid-ocean ridge are nearly free of what?,ref,0,0.2,"{'metals': 2, 'minerals': 1, 'scratches': 1, 'sediment': 1}"
The rocks athe mid-ocean ridge are nearly free of what?,sys,0,0.2,"{'gas': 1, 'sediment': 1, 'water': 3}"
What do we call a simple machine that consists of a rope and grooved wheel?,ref,0,0.2,"{'axle': 1, 'lever': 2, 'pedal': 1, 'pulley': 1}"
What do we call a simple machine that consists of a rope and grooved wheel?,sys,0,0.2,"{'horizontal': 0, 'horizontal and vertical': 1, 'pulley': 1, 'vertical': 3}"
What do you call health-promoting molecules that inhibit the oxidation of other molecules?,ref,0,0.2,"{'antioxidants': 1, 'hormones': 0, 'neurotransmitters': 1, 'nutrients': 3}"
What do you call health-promoting molecules that inhibit the oxidation of other molecules?,sys,1,0.8,"{'antioxidants': 4, 'fiber': 0, 'protein': 0, 'vitamin': 1}"
"In a correctly balanced equation, all coefficients must be what kind of numbers?",ref,0,0.2,"{'fractional': 3, 'negative': 1, 'prime': 0, 'whole': 1}"
"In a correctly balanced equation, all coefficients must be what kind of numbers?",sys,0,0.0,"{'negative': 5, 'whole': 0}"
"Highly reactive nonmetals, which only accept electrons and do not give them up, make poor what?",ref,0,0.2,"{'alloys': 0, 'electricity conductors': 1, 'electromagnets': 1, 'insulators': 3}"
"Highly reactive nonmetals, which only accept electrons and do not give them up, make poor what?",sys,0,0.4,"{'electricity conductors': 2, 'hydrogen': 0, 'nitrogen': 3, 'oxygen': 0}"
What is the passing of traits from parents to offspring called?,ref,0,0.0,"{'cell division': 1, 'heredity': 0, 'mutation': 1, 'variability': 3}"
What is the passing of traits from parents to offspring called?,sys,0,0.0,"{'heredity': 0, 'mutation': 5, 'variation': 0}"
What is the most important source of electromagnetic waves on earth?,ref,0,0.0,"{'clouds': 2, 'the moon': 1, 'the ocean': 2, 'the sun': 0}"
What is the most important source of electromagnetic waves on earth?,sys,1,0.8,"{'the earth': 1, 'the moon': 0, 'the sun': 4}"
Which part of the atmosphere do greenhouse gasses trap heat in?,ref,1,0.4,"{'lithosphere': 1, 'stratosphere': 1, 'thermosphere': 1, 'troposphere': 2}"
Which part of the atmosphere do greenhouse gasses trap heat in?,sys,0,0.0,"{'carbon dioxide': 2, 'nitrogen': 1, 'oxygen': 2, 'troposphere': 0}"
How are the fetuses of eutherian mammals connected to their mothers during gestation?,ref,0,0.2,"{'Movement Placenta': 2, 'altered placenta': 0, 'complex placenta': 1, 'visual placenta': 2}"
How are the fetuses of eutherian mammals connected to their mothers during gestation?,sys,1,1.0,{'complex placenta': 5}
Vivipary refers to the development and nourishment of a what?,ref,0,0.4,"{'egg': 1, 'embryo': 2, 'nucleus': 0, 'seed': 2}"
Vivipary refers to the development and nourishment of a what?,sys,0,0.0,"{'embryo': 0, 'ovary': 3, 'ovule': 1, 'ovum': 1}"
"What are the flattened, disk-shaped cells in blood that carry oxygen?",ref,1,0.4,"{'plasma': 1, 'platlets': 2, 'red blood cells': 2, 'white blood cells': 0}"
"What are the flattened, disk-shaped cells in blood that carry oxygen?",sys,1,1.0,{'red blood cells': 5}
What is matter in the universe that does not emit light called?,ref,0,0.0,"{'black matter': 2, 'cold matter': 1, 'dark matter': 0, 'hidden matter': 2}"
What is matter in the universe that does not emit light called?,sys,1,0.6,"{'dark matter': 3, 'helium': 2}"
"Without particles, water vapor could not do what?",ref,0,0.2,"{'condense': 1, 'dilute': 1, 'dissipate': 1, 'evaporate': 2}"
"Without particles, water vapor could not do what?",sys,0,0.2,"{'condense': 1, 'evaporate': 2, 'freeze': 2}"
"Sounds are produced when muscles in what organ are tensed, stretching the cords so they vibrate?",ref,1,0.4,"{'diaphragm': 1, 'larnyx': 2, 'thorax': 1, 'throat': 1}"
"Sounds are produced when muscles in what organ are tensed, stretching the cords so they vibrate?",sys,1,0.4,"{""'brain"": 1, 'heart': 1, 'larnyx': 2, ""lungs' 'eyes"": 1}"
What is most energy that is lost to the environment lost as?,ref,1,0.6,"{'gravity': 1, 'heat': 3, 'precipitation': 1, 'vapor': 0}"
What is most energy that is lost to the environment lost as?,sys,0,0.4,"{'cold': 3, 'heat': 2, 'light': 0}"
What is the resultant waste product of photosynthesis?,ref,1,0.6,"{'argon': 0, 'carbon': 1, 'oxygen': 3, 'sulfur': 1}"
What is the resultant waste product of photosynthesis?,sys,0,0.2,"{'carbon': 3, 'nitrogen': 1, 'oxygen': 1}"
What is the term for a measure of both speed and direction?,ref,1,0.6,"{'acceleration': 0, 'intensity': 1, 'momentum': 1, 'velocity': 3}"
What is the term for a measure of both speed and direction?,sys,0,0.0,"{'acceleration': 4, 'mass': 0, 'momentum': 1, 'velocity': 0}"
What is a body of freshwater that flows downhill in a channel?,ref,0,0.0,"{'a creek': 1, 'a river': 1, 'a stream': 0, 'an eddy': 3}"
What is a body of freshwater that flows downhill in a channel?,sys,0,0.0,"{'a stream': 0, 'lake': 1, 'river': 3, 'riverbed': 1}"
What form of reproduction creates offspring that are genetically identical to the parent?,ref,0,0.2,"{'asexual': 1, 'microscopic': 0, 'primitive': 4, 'sexual': 0}"
What form of reproduction creates offspring that are genetically identical to the parent?,sys,1,0.4,"{""'bipolar'"": 2, ""'reproductive'"": 1, 'asexual': 2}"
"Asteroids, comets, and planets move around the sun in curved paths called what?",ref,0,0.0,"{'curves': 2, 'ellipticals': 1, 'orbits': 0, 'satellites': 2}"
"Asteroids, comets, and planets move around the sun in curved paths called what?",sys,0,0.2,"{'circular': 1, 'lliptical': 3, 'orbits': 1, 'spherical': 0}"
The primary motor cortex is located in which lobe of the brain?,ref,1,0.4,"{'Occipital': 1, 'Parietal': 1, 'Temporal lobe': 1, 'frontal': 2}"
The primary motor cortex is located in which lobe of the brain?,sys,0,0.0,"{'frontal': 0, 'lateral': 1, 'parietal': 1, 'temporal': 3}"
The beginning of what season experiences the shortest period of daylight hours?,ref,0,0.2,"{'autumn': 1, 'spring': 2, 'summer': 1, 'winter': 1}"
The beginning of what season experiences the shortest period of daylight hours?,sys,1,0.6,"{'autumn': 1, 'spring': 0, 'summer': 1, 'winter': 3}"
The sex of developing crocodilians is determined by what during incubation?,ref,0,0.0,"{'the color of the eggs': 2, 'the location of the eggs': 2, 'the size of the eggs': 1, 'the temperature of the eggs': 0}"
The sex of developing crocodilians is determined by what during incubation?,sys,0,0.4,"{'humidity': 0, 'light': 1, 'temperature': 2, 'the temperature of the eggs': 2}"
What are the two main types of star clusters?,ref,0,0.2,"{'closed and spherical': 1, 'open and elliptical': 0, 'open and globular': 1, 'open and supergiant': 3}"
What are the two main types of star clusters?,sys,1,0.6,"{'globular': 2, 'open and globular': 3}"
Many species of flowering plants have coevolved with specific what?,ref,0,0.2,"{'climates': 2, 'pollinators': 1, 'predators': 0, 'spores': 2}"
Many species of flowering plants have coevolved with specific what?,sys,1,0.4,"{""'birds"": 0, 'insects': 2, ""mammals' 'plants"": 1, 'pollinators': 2}"
Do most waves strike the shore head on or at an angle?,ref,0,0.4,"{'at a distance': 1, 'at an angle': 2, 'head on': 0, 'side on': 2}"
Do most waves strike the shore head on or at an angle?,sys,1,0.6,"{'at an angle': 3, 'perpendicular': 2}"
"What ingredient has been used in brewing, winemaking and baking for thousands of years?",ref,0,0.2,"{'flour': 1, 'fruit': 3, 'oils': 0, 'yeast': 1}"
"What ingredient has been used in brewing, winemaking and baking for thousands of years?",sys,0,0.4,"{'flour': 3, 'salt': 0, 'sugar': 0, 'yeast': 2}"
"The tibia is the larger, weight-bearing bone located on the medial side of the leg. the fibula is the slender bone of the lateral side of the leg and does not do what?",ref,0,0.0,"{'bear weight': 0, 'drive weight': 3, 'resist weight': 1, 'support weight': 1}"
"The tibia is the larger, weight-bearing bone located on the medial side of the leg. the fibula is the slender bone of the lateral side of the leg and does not do what?",sys,0,0.0,"{'bear weight': 0, 'femur': 2, 'fibula': 1, 'tibia': 2}"
What are reptiles unable to absorb through their skin because of scales?,ref,0,0.2,"{'carbon': 1, 'food': 3, 'oxygen': 1, 'water': 0}"
What are reptiles unable to absorb through their skin because of scales?,sys,1,1.0,{'oxygen': 5}
All types of cells are enclosed by what?,ref,0,0.0,"{'cell wall': 1, 'membrane': 0, 'stoma': 4, 'substrate': 0}"
All types of cells are enclosed by what?,sys,1,1.0,{'membrane': 5}
What causes symptoms associated with sickle-cell disease?,ref,0,0.2,"{'genetic drift': 1, 'pleiotropic effects': 1, 'spontaneous mutation': 2, 'transgene effects': 1}"
What causes symptoms associated with sickle-cell disease?,sys,1,0.6,"{'hydrogen': 0, 'nitrogen': 1, 'oxygen': 1, 'pleiotropic effects': 3}"
"Candida and trichophyton are examples of disease-causing types of what organisms, which become parasitic?",ref,1,0.6,"{'bacteria': 1, 'fungi': 3, 'viruses': 0, 'yeast': 1}"
"Candida and trichophyton are examples of disease-causing types of what organisms, which become parasitic?",sys,0,0.2,"{'bacteria': 0, 'fungi': 1, 'parasites': 3, 'viruses': 1}"
What type of cells detect stimuli?,ref,1,0.6,"{'expressive nerve cells': 0, 'grid nerve cells': 0, 'muscle cells': 2, 'sensory nerve cells': 3}"
What type of cells detect stimuli?,sys,0,0.2,"{'muscle cells': 2, 'neurons': 2, 'sensory nerve cells': 1}"
What 3 things do animals need to live and survive?,ref,0,0.0,"{'air, water, and food': 0, 'air, water, and socialization': 1, 'sex, water, and sleep': 2, 'water, food, and an ecosystem': 2}"
What 3 things do animals need to live and survive?,sys,0,0.2,"{'air': 0, 'air, water, and food': 1, 'food': 1, 'water': 3}"
"The cultivated forms of wheat, cotton, and tobacco plants are all what?",ref,0,0.0,"{'allopolyploids': 0, 'bales': 2, 'pores': 2, 'sporozoans': 1}"
"The cultivated forms of wheat, cotton, and tobacco plants are all what?",sys,0,0.2,"{'allopolyploids': 1, 'diploid': 0, 'monoploid': 1, 'tetraploid': 3}"
A hydrogen atom with one neutron is called what?,ref,1,0.4,"{'covalent': 1, 'deuterium': 2, 'ionic': 0, 'magnesium': 2}"
A hydrogen atom with one neutron is called what?,sys,0,0.0,"{'deuterium': 0, 'elium': 2, 'helium-3': 3, 'helium-4': 0}"
What compounds form crystals instead of molecules?,ref,0,0.0,"{'ionic compounds': 0, 'magnetic compounds': 1, 'metallic compounds': 1, 'soluble compounds': 3}"
What compounds form crystals instead of molecules?,sys,0,0.0,"{'hydrocarbons': 1, 'ionic compounds': 0, 'metals': 4, 'metals and hydrocarbons': 0}"
What is the process by which plants make the simple sugar glucose from carbon dioxide and water is called?,ref,1,0.6,"{'glycolysis': 0, 'metamorphosis': 1, 'osmosis': 1, 'photosynthesis': 3}"
What is the process by which plants make the simple sugar glucose from carbon dioxide and water is called?,sys,1,0.4,"{'carbonation': 2, 'nitrogen': 1, 'oxygen': 0, 'photosynthesis': 2}"
"The three units of kpa, atm or mmhg commonly measure what?",ref,0,0.0,"{'energy': 3, 'pressure': 0, 'resistance': 2, 'weight': 0}"
"The three units of kpa, atm or mmhg commonly measure what?",sys,1,0.4,"{'pressure': 2, 'temperature': 1, 'volume': 1, 'weight': 1}"
The behavior of ideal gases is explained by what theory of gases?,ref,0,0.2,"{""Charles's Law"": 3, 'kinetic molecular theory': 1, 'kinetic theory': 0, 'molecular theory': 1}"
The behavior of ideal gases is explained by what theory of gases?,sys,1,0.6,"{'diffusion': 2, 'kinetic molecular theory': 3}"
Besides ingesting and photosynthesis how can protists get their food?,ref,1,0.4,"{'absorption': 2, 'accumulation': 1, 'digestion': 2, 'osmosis': 0}"
Besides ingesting and photosynthesis how can protists get their food?,sys,0,0.4,"{'absorption': 2, 'carbon dioxide': 1, 'nitrogen': 2, 'oxygen': 0}"
"The male gametophyte releases what, which swim - propelled by their flagella - to reach and fertilize the female gamete or egg?",ref,1,0.4,"{'cytoplasm': 2, 'dna': 0, 'sperm': 2, 'tadpoles': 1}"
"The male gametophyte releases what, which swim - propelled by their flagella - to reach and fertilize the female gamete or egg?",sys,1,0.6,"{'sperm': 3, 'spore': 2}"
What causes the wheels of the car to turn?,ref,1,0.4,"{'Gear Shift': 1, 'Wheel Line': 1, 'once driveshaft': 1, 'turning driveshaft': 2}"
What causes the wheels of the car to turn?,sys,0,0.2,"{'turning driveshaft': 1, 'turning wheels': 4}"
"While the goal of science is to increase knowledge, the goal of what is to use knowledge for practical purposes?",ref,0,0.0,"{'advancement': 2, 'industry': 0, 'invention': 3, 'technology': 0}"
"While the goal of science is to increase knowledge, the goal of what is to use knowledge for practical purposes?",sys,0,0.4,"{'artificial intelligence': 3, 'technology': 2}"
What are the two terms that designate how well aqueous solutions conduct electricity?,ref,1,0.6,"{'filter and nonpolar': 0, 'hot and nonpolar': 2, 'polar and nonpolar': 3, 'secular and nonpolar': 0}"
What are the two terms that designate how well aqueous solutions conduct electricity?,sys,1,0.8,"{'nonpolar': 0, 'polar': 1, 'polar and nonpolar': 4}"
The concept that atoms tend to have eight electrons in their valence electron shell is called what?,ref,0,0.0,"{'coupling rule': 0, 'diagonal rule': 2, 'octet rule': 0, 'string rule': 3}"
The concept that atoms tend to have eight electrons in their valence electron shell is called what?,sys,0,0.2,"{'carbon': 1, 'helium': 2, 'hydrogen': 1, 'octet rule': 1}"
What separates one river system's basin from another river system's basin?,ref,0,0.2,"{'a bend': 1, 'a divert': 2, 'a divide': 1, 'a sink': 1}"
What separates one river system's basin from another river system's basin?,sys,0,0.0,"{'a divide': 0, 'lake': 1, 'mountain': 2, 'ocean': 2}"
What system possesses a memory component that allows for an efficient and dramatic response upon reinvasion of the same pathogen?,ref,0,0.4,"{'adaptive immune system': 2, 'incorporate immune system': 0, 'societal immune system': 3, 'suggestive immune system': 0}"
What system possesses a memory component that allows for an efficient and dramatic response upon reinvasion of the same pathogen?,sys,0,0.2,"{'adaptive immune system': 1, 'immune response': 2, 'immune system': 1, 'immune system function': 1}"
Honeybees doing the waggle dance or spiders spinning a web are examples of what type of behavior?,ref,0,0.0,"{'genuine': 1, 'innate': 0, 'intuitive': 1, 'learned': 3}"
Honeybees doing the waggle dance or spiders spinning a web are examples of what type of behavior?,sys,1,0.4,"{'active': 2, 'innate': 2, 'natural': 1, 'spontaneous': 0}"
"What glands remove water, salts and other wastes from skin?",ref,0,0.0,"{'push glands': 3, 'sex glands': 1, 'sweat glands': 0, 'water glands': 1}"
"What glands remove water, salts and other wastes from skin?",sys,1,1.0,{'sweat glands': 5}
A series of arches that support the gills of aquatic amphibians and fish are known as what?,ref,0,0.2,"{'aquatic arches': 0, 'branchial arches': 1, 'cochlear arches': 3, 'scythian arches': 1}"
A series of arches that support the gills of aquatic amphibians and fish are known as what?,sys,1,0.6,"{'branchial arches': 3, 'dorsal arches': 1, 'ventral and dorsal arches': 0, 'ventral arches': 1}"
"What term, calculated by multiplying heart contractions by stroke volume, means the volume of blood pumped by the heart in one minute?",ref,0,0.2,"{'blood output': 2, 'cardiac output': 1, 'liver output': 0, 'respiratory output': 2}"
"What term, calculated by multiplying heart contractions by stroke volume, means the volume of blood pumped by the heart in one minute?",sys,0,0.2,"{'cardiac output': 1, 'oxygen': 1, 'pressure': 1, 'volume': 2}"
Birds are thought to have evolved from a group of bipedal dinosaurs called what?,ref,0,0.2,"{'pteradactyls': 3, 'sporozoans': 0, 'staurikosaurus': 1, 'therapods': 1}"
Birds are thought to have evolved from a group of bipedal dinosaurs called what?,sys,0,0.0,"{'arnivores': 0, 'mammals': 2, 'primates': 3, 'therapods': 0}"
What is the third class of elements after metals and nonmetals?,ref,0,0.0,"{'halogens': 1, 'metalloids': 0, 'noble gases': 3, 'synthetics': 1}"
What is the third class of elements after metals and nonmetals?,sys,0,0.0,"{'metal': 4, 'metalloid': 1, 'metalloids': 0}"
"Proteins are categorized according to shape and what property, which correlates with it?",ref,0,0.0,"{'salinity': 2, 'size': 1, 'solubility': 0, 'viscosity': 2}"
"Proteins are categorized according to shape and what property, which correlates with it?",sys,0,0.0,"{'density': 2, 'hydrostatic': 3, 'solubility': 0, 'viscosity': 0}"
Melting ice is drastically impacting the number of what at glacier national park?,ref,0,0.2,"{'active glaciers': 1, 'gaisers': 2, 'icebergs': 1, 'trees': 1}"
Melting ice is drastically impacting the number of what at glacier national park?,sys,1,0.4,"{'active glaciers': 2, 'glaciers': 1, 'icebergs': 1, 'mountains': 1}"
What element is present in all organic molecules?,ref,0,0.0,"{'carbon': 0, 'hydrogen': 2, 'oxygen': 2, 'sodium': 1}"
What element is present in all organic molecules?,sys,0,0.2,"{'carbon': 1, 'hydrogen': 0, 'nitrogen': 2, 'oxygen': 2}"
A sample of matter that has the same physical and chemical properties throughout itself is known as what?,ref,0,0.2,"{'antimatter': 0, 'essence': 0, 'molecule': 4, 'substance': 1}"
A sample of matter that has the same physical and chemical properties throughout itself is known as what?,sys,0,0.0,"{'gas': 1, 'liquid': 2, 'solid': 2, 'substance': 0}"
Hepatitis b is inflammation of which organ?,ref,1,0.6,"{'the brain': 0, 'the colon': 1, 'the kidney': 1, 'the liver': 3}"
Hepatitis b is inflammation of which organ?,sys,0,0.2,"{'brain': 0, 'heart': 3, 'kidney': 1, 'the liver': 1}"
"If a substance has a ph value greater than 7, what does it indicate?",ref,0,0.0,"{'acidic': 0, 'base': 0, 'neutral': 4, 'volatile': 1}"
"If a substance has a ph value greater than 7, what does it indicate?",sys,1,0.6,"{'acid': 2, 'base': 3}"
The percent yield is determined by calculating the ratio of actual yield by what?,ref,1,0.4,"{'actual loss': 1, 'past balance': 1, 'predicted return': 1, 'theoretical yield': 2}"
The percent yield is determined by calculating the ratio of actual yield by what?,sys,1,0.8,"{'theoretical yield': 4, 'yield': 1}"
What are located along convergent and divergent plate boundaries?,ref,0,0.4,"{'dunes': 3, 'megaliths': 0, 'mezas': 0, 'volcanoes': 2}"
What are located along convergent and divergent plate boundaries?,sys,0,0.2,"{'glaciers': 1, 'mountain ranges': 0, 'rivers': 3, 'volcanoes': 1}"
What part of the neuron is a large structure with a central nucleus?,ref,0,0.0,"{'Environmental': 2, 'Eye body': 1, 'cell body': 0, 'proteins body': 2}"
What part of the neuron is a large structure with a central nucleus?,sys,0,0.0,"{'axon': 3, 'cell body': 0, 'dendrite': 0, 'nucleus': 2}"
Hydrogen-based fuel cells were and are used to provide what for manned space vehicles?,ref,0,0.2,"{'electricity': 1, 'gravity': 1, 'light': 2, 'magnetism': 1}"
Hydrogen-based fuel cells were and are used to provide what for manned space vehicles?,sys,1,0.4,"{'electricity': 2, 'hydrogen': 1, 'nitrogen': 1, 'oxygen': 1}"
What are plants that are adapted to very dry environments called?,ref,1,0.4,"{'pores': 1, 'sporozoans': 1, 'succulents': 1, 'xerophytes': 2}"
What are plants that are adapted to very dry environments called?,sys,0,0.2,"{'drought': 2, 'drought-resistant': 0, 'drought-tolerant': 2, 'xerophytes': 1}"
