question,source,accuracy,difficulty,distractor_effectiveness
What is the passing of traits from parents to offspring called?,sys,0,0.2,"{'heredity': 1, 'mutation': 3, 'variation': 1}"
What is the most important source of electromagnetic waves on earth?,ref,0,0.2,"{'clouds': 2, 'the moon': 1, 'the ocean': 1, 'the sun': 1}"
What is the most important source of electromagnetic waves on earth?,sys,1,0.6,"{'the earth': 1, 'the moon': 1, 'the sun': 3}"
Which part of the atmosphere do greenhouse gasses trap heat in?,ref,1,0.6,"{'lithosphere': 2, 'stratosphere': 0, 'thermosphere': 0, 'troposphere': 3}"
Which part of the atmosphere do greenhouse gasses trap heat in?,sys,0,0.0,"{'carbon dioxide': 4, 'nitrogen': 0, 'oxygen': 1, 'troposphere': 0}"
How are the fetuses of eutherian mammals connected to their mothers during gestation?,ref,0,0.4,"{'Movement Placenta': 1, 'altered placenta': 0, 'complex placenta': 2, 'visual placenta': 2}"
How are the fetuses of eutherian mammals connected to their mothers during gestation?,sys,1,1.0,{'complex placenta': 5}
Vivipary refers to the development and nourishment of a what?,ref,0,0.0,"{'egg': 1, 'embryo': 0, 'nucleus': 0, 'seed': 4}"
Vivipary refers to the development and nourishment of a what?,sys,1,0.4,"{'embryo': 2, 'ovary': 1, 'ovule': 2, 'ovum': 0}"
"What are the flattened, disk-shaped cells in blood that carry oxygen?",ref,0,0.0,"{'plasma': 4, 'platlets': 1, 'red blood cells': 0, 'white blood cells': 0}"
"What are the flattened, disk-shaped cells in blood that carry oxygen?",sys,1,1.0,{'red blood cells': 5}
What is matter in the universe that does not emit light called?,ref,0,0.4,"{'black matter': 3, 'cold matter': 0, 'dark matter': 2, 'hidden matter': 0}"
What is matter in the universe that does not emit light called?,sys,0,0.4,"{'dark matter': 2, 'helium': 3}"
"Without particles, water vapor could not do what?",ref,0,0.0,"{'condense': 0, 'dilute': 1, 'dissipate': 4, 'evaporate': 0}"
"Without particles, water vapor could not do what?",sys,1,0.6,"{'condense': 3, 'evaporate': 1, 'freeze': 1}"
"Sounds are produced when muscles in what organ are tensed, stretching the cords so they vibrate?",ref,1,0.4,"{'diaphragm': 1, 'larnyx': 2, 'thorax': 1, 'throat': 1}"
"Sounds are produced when muscles in what organ are tensed, stretching the cords so they vibrate?",sys,0,0.0,"{""'brain"": 1, 'heart': 1, 'larnyx': 0, ""lungs' 'eyes"": 3}"
What is most energy that is lost to the environment lost as?,ref,0,0.0,"{'gravity': 3, 'heat': 0, 'precipitation': 1, 'vapor': 1}"
What is most energy that is lost to the environment lost as?,sys,0,0.2,"{'cold': 1, 'heat': 1, 'light': 3}"
What is the resultant waste product of photosynthesis?,ref,0,0.2,"{'argon': 2, 'carbon': 1, 'oxygen': 1, 'sulfur': 1}"
What is the resultant waste product of photosynthesis?,sys,0,0.0,"{'carbon': 4, 'nitrogen': 1, 'oxygen': 0}"
What is the term for a measure of both speed and direction?,ref,0,0.2,"{'acceleration': 2, 'intensity': 1, 'momentum': 1, 'velocity': 1}"
What is the term for a measure of both speed and direction?,sys,0,0.0,"{'acceleration': 1, 'mass': 1, 'momentum': 3, 'velocity': 0}"
What is a body of freshwater that flows downhill in a channel?,ref,0,0.0,"{'a creek': 1, 'a river': 2, 'a stream': 0, 'an eddy': 2}"
What is a body of freshwater that flows downhill in a channel?,sys,0,0.2,"{'a stream': 1, 'lake': 1, 'river': 3, 'riverbed': 0}"
What form of reproduction creates offspring that are genetically identical to the parent?,ref,1,0.6,"{'asexual': 3, 'microscopic': 0, 'primitive': 2, 'sexual': 0}"
What form of reproduction creates offspring that are genetically identical to the parent?,sys,1,0.6,"{""'bipolar'"": 2, ""'reproductive'"": 0, 'asexual': 3}"
"Asteroids, comets, and planets move around the sun in curved paths called what?",ref,0,0.0,"{'curves': 1, 'ellipticals': 2, 'orbits': 0, 'satellites': 2}"
"Asteroids, comets, and planets move around the sun in curved paths called what?",sys,1,0.4,"{'circular': 1, 'lliptical': 0, 'orbits': 2, 'spherical': 2}"
The primary motor cortex is located in which lobe of the brain?,ref,0,0.0,"{'Occipital': 1, 'Parietal': 4, 'Temporal lobe': 0, 'frontal': 0}"
The primary motor cortex is located in which lobe of the brain?,sys,0,0.0,"{'frontal': 0, 'lateral': 1, 'parietal': 2, 'temporal': 2}"
The beginning of what season experiences the shortest period of daylight hours?,ref,1,0.6,"{'autumn': 0, 'spring': 1, 'summer': 1, 'winter': 3}"
The beginning of what season experiences the shortest period of daylight hours?,sys,0,0.4,"{'autumn': 0, 'spring': 2, 'summer': 1, 'winter': 2}"
The sex of developing crocodilians is determined by what during incubation?,ref,1,0.6,"{'the color of the eggs': 0, 'the location of the eggs': 1, 'the size of the eggs': 1, 'the temperature of the eggs': 3}"
The sex of developing crocodilians is determined by what during incubation?,sys,0,0.4,"{'humidity': 2, 'light': 0, 'temperature': 1, 'the temperature of the eggs': 2}"
What are the two main types of star clusters?,ref,0,0.0,"{'closed and spherical': 1, 'open and elliptical': 0, 'open and globular': 0, 'open and supergiant': 4}"
What are the two main types of star clusters?,sys,0,0.4,"{'globular': 3, 'open and globular': 2}"
Many species of flowering plants have coevolved with specific what?,ref,0,0.2,"{'climates': 2, 'pollinators': 1, 'predators': 0, 'spores': 2}"
Many species of flowering plants have coevolved with specific what?,sys,0,0.2,"{""'birds"": 0, 'insects': 1, ""mammals' 'plants"": 3, 'pollinators': 1}"
Do most waves strike the shore head on or at an angle?,ref,0,0.4,"{'at a distance': 2, 'at an angle': 2, 'head on': 0, 'side on': 1}"
Do most waves strike the shore head on or at an angle?,sys,1,0.8,"{'at an angle': 4, 'perpendicular': 1}"
"What ingredient has been used in brewing, winemaking and baking for thousands of years?",ref,0,0.4,"{'flour': 0, 'fruit': 0, 'oils': 3, 'yeast': 2}"
"What ingredient has been used in brewing, winemaking and baking for thousands of years?",sys,0,0.2,"{'flour': 3, 'salt': 1, 'sugar': 0, 'yeast': 1}"
"The tibia is the larger, weight-bearing bone located on the medial side of the leg. the fibula is the slender bone of the lateral side of the leg and does not do what?",ref,0,0.2,"{'bear weight': 1, 'drive weight': 0, 'resist weight': 2, 'support weight': 2}"
"The tibia is the larger, weight-bearing bone located on the medial side of the leg. the fibula is the slender bone of the lateral side of the leg and does not do what?",sys,0,0.0,"{'bear weight': 0, 'femur': 0, 'fibula': 4, 'tibia': 1}"
What are reptiles unable to absorb through their skin because of scales?,ref,0,0.2,"{'carbon': 1, 'food': 1, 'oxygen': 1, 'water': 2}"
What are reptiles unable to absorb through their skin because of scales?,sys,1,1.0,{'oxygen': 5}
All types of cells are enclosed by what?,ref,0,0.2,"{'cell wall': 1, 'membrane': 1, 'stoma': 1, 'substrate': 2}"
All types of cells are enclosed by what?,sys,1,1.0,{'membrane': 5}
What causes symptoms associated with sickle-cell disease?,ref,1,0.4,"{'genetic drift': 1, 'pleiotropic effects': 2, 'spontaneous mutation': 1, 'transgene effects': 1}"
What causes symptoms associated with sickle-cell disease?,sys,0,0.2,"{'hydrogen': 2, 'nitrogen': 0, 'oxygen': 2, 'pleiotropic effects': 1}"
"Candida and trichophyton are examples of disease-causing types of what organisms, which become parasitic?",ref,0,0.2,"{'bacteria': 2, 'fungi': 1, 'viruses': 2, 'yeast': 0}"
"Candida and trichophyton are examples of disease-causing types of what organisms, which become parasitic?",sys,0,0.0,"{'bacteria': 3, 'fungi': 0, 'parasites': 2, 'viruses': 0}"
What type of cells detect stimuli?,ref,0,0.0,"{'expressive nerve cells': 2, 'grid nerve cells': 2, 'muscle cells': 1, 'sensory nerve cells': 0}"
What type of cells detect stimuli?,sys,1,0.8,"{'muscle cells': 1, 'neurons': 0, 'sensory nerve cells': 4}"
What 3 things do animals need to live and survive?,ref,0,0.0,"{'air, water, and food': 0, 'air, water, and socialization': 3, 'sex, water, and sleep': 1, 'water, food, and an ecosystem': 1}"
What 3 things do animals need to live and survive?,sys,1,0.4,"{'air': 1, 'air, water, and food': 2, 'food': 1, 'water': 1}"
"The cultivated forms of wheat, cotton, and tobacco plants are all what?",ref,1,0.4,"{'allopolyploids': 2, 'bales': 1, 'pores': 1, 'sporozoans': 1}"
"The cultivated forms of wheat, cotton, and tobacco plants are all what?",sys,1,0.4,"{'allopolyploids': 2, 'diploid': 1, 'monoploid': 1, 'tetraploid': 1}"
A hydrogen atom with one neutron is called what?,ref,0,0.0,"{'covalent': 1, 'deuterium': 0, 'ionic': 1, 'magnesium': 3}"
A hydrogen atom with one neutron is called what?,sys,0,0.4,"{'deuterium': 2, 'elium': 2, 'helium-3': 1, 'helium-4': 0}"
What compounds form crystals instead of molecules?,ref,0,0.2,"{'ionic compounds': 1, 'magnetic compounds': 1, 'metallic compounds': 1, 'soluble compounds': 2}"
What compounds form crystals instead of molecules?,sys,0,0.0,"{'hydrocarbons': 2, 'ionic compounds': 0, 'metals': 2, 'metals and hydrocarbons': 1}"
What is the process by which plants make the simple sugar glucose from carbon dioxide and water is called?,ref,0,0.2,"{'glycolysis': 1, 'metamorphosis': 1, 'osmosis': 2, 'photosynthesis': 1}"
What is the process by which plants make the simple sugar glucose from carbon dioxide and water is called?,sys,0,0.2,"{'carbonation': 1, 'nitrogen': 1, 'oxygen': 2, 'photosynthesis': 1}"
"The three units of kpa, atm or mmhg commonly measure what?",ref,0,0.2,"{'energy': 1, 'pressure': 1, 'resistance': 1, 'weight': 2}"
"The three units of kpa, atm or mmhg commonly measure what?",sys,0,0.2,"{'pressure': 1, 'temperature': 0, 'volume': 1, 'weight': 3}"
The behavior of ideal gases is explained by what theory of gases?,ref,0,0.0,"{""Charles's Law"": 3, 'kinetic molecular theory': 0, 'kinetic theory': 1, 'molecular theory': 1}"
The behavior of ideal gases is explained by what theory of gases?,sys,0,0.4,"{'diffusion': 3, 'kinetic molecular theory': 2}"
Besides ingesting and photosynthesis how can protists get their food?,ref,0,0.0,"{'absorption': 0, 'accumulation': 2, 'digestion': 3, 'osmosis': 0}"
Besides ingesting and photosynthesis how can protists get their food?,sys,0,0.0,"{'absorption': 0, 'carbon dioxide': 2, 'nitrogen': 1, 'oxygen': 2}"
"The male gametophyte releases what, which swim - propelled by their flagella - to reach and fertilize the female gamete or egg?",ref,0,0.2,"{'cytoplasm': 1, 'dna': 2, 'sperm': 1, 'tadpoles': 1}"
"The male gametophyte releases what, which swim - propelled by their flagella - to reach and fertilize the female gamete or egg?",sys,1,0.8,"{'sperm': 4, 'spore': 1}"
What causes the wheels of the car to turn?,ref,0,0.2,"{'Gear Shift': 1, 'Wheel Line': 3, 'once driveshaft': 0, 'turning driveshaft': 1}"
What causes the wheels of the car to turn?,sys,0,0.4,"{'turning driveshaft': 2, 'turning wheels': 3}"
"While the goal of science is to increase knowledge, the goal of what is to use knowledge for practical purposes?",ref,0,0.2,"{'advancement': 2, 'industry': 1, 'invention': 1, 'technology': 1}"
"While the goal of science is to increase knowledge, the goal of what is to use knowledge for practical purposes?",sys,1,0.6,"{'artificial intelligence': 2, 'technology': 3}"
What are the two terms that designate how well aqueous solutions conduct electricity?,ref,0,0.2,"{'filter and nonpolar': 1, 'hot and nonpolar': 1, 'polar and nonpolar': 1, 'secular and nonpolar': 2}"
What are the two terms that designate how well aqueous solutions conduct electricity?,sys,1,0.4,"{'nonpolar': 1, 'polar': 2, 'polar and nonpolar': 2}"
The concept that atoms tend to have eight electrons in their valence electron shell is called what?,ref,0,0.2,"{'coupling rule': 1, 'diagonal rule': 2, 'octet rule': 1, 'string rule': 1}"
The concept that atoms tend to have eight electrons in their valence electron shell is called what?,sys,0,0.0,"{'carbon': 2, 'helium': 1, 'hydrogen': 2, 'octet rule': 0}"
What separates one river system's basin from another river system's basin?,ref,0,0.0,"{'a bend': 2, 'a divert': 1, 'a divide': 0, 'a sink': 2}"
What separates one river system's basin from another river system's basin?,sys,1,0.8,"{'a divide': 4, 'lake': 1, 'mountain': 0, 'ocean': 0}"
What system possesses a memory component that allows for an efficient and dramatic response upon reinvasion of the same pathogen?,ref,0,0.0,"{'adaptive immune system': 0, 'incorporate immune system': 1, 'societal immune system': 3, 'suggestive immune system': 1}"
What system possesses a memory component that allows for an efficient and dramatic response upon reinvasion of the same pathogen?,sys,0,0.4,"{'adaptive immune system': 2, 'immune response': 0, 'immune system': 3, 'immune system function': 0}"
Honeybees doing the waggle dance or spiders spinning a web are examples of what type of behavior?,ref,0,0.0,"{'genuine': 3, 'innate': 0, 'intuitive': 1, 'learned': 1}"
Honeybees doing the waggle dance or spiders spinning a web are examples of what type of behavior?,sys,0,0.0,"{'active': 1, 'innate': 0, 'natural': 1, 'spontaneous': 3}"
"What glands remove water, salts and other wastes from skin?",ref,1,1.0,"{'push glands': 0, 'sex glands': 0, 'sweat glands': 5, 'water glands': 0}"
"What glands remove water, salts and other wastes from skin?",sys,1,1.0,{'sweat glands': 5}
A series of arches that support the gills of aquatic amphibians and fish are known as what?,ref,0,0.0,"{'aquatic arches': 2, 'branchial arches': 0, 'cochlear arches': 1, 'scythian arches': 2}"
A series of arches that support the gills of aquatic amphibians and fish are known as what?,sys,0,0.2,"{'branchial arches': 1, 'dorsal arches': 1, 'ventral and dorsal arches': 2, 'ventral arches': 1}"
"What term, calculated by multiplying heart contractions by stroke volume, means the volume of blood pumped by the heart in one minute?",ref,1,0.4,"{'blood output': 0, 'cardiac output': 2, 'liver output': 2, 'respiratory output': 1}"
"What term, calculated by multiplying heart contractions by stroke volume, means the volume of blood pumped by the heart in one minute?",sys,0,0.2,"{'cardiac output': 1, 'oxygen': 3, 'pressure': 1, 'volume': 0}"
Birds are thought to have evolved from a group of bipedal dinosaurs called what?,ref,0,0.0,"{'pteradactyls': 2, 'sporozoans': 2, 'staurikosaurus': 1, 'therapods': 0}"
Birds are thought to have evolved from a group of bipedal dinosaurs called what?,sys,0,0.2,"{'arnivores': 1, 'mammals': 1, 'primates': 2, 'therapods': 1}"
What is the third class of elements after metals and nonmetals?,ref,0,0.0,"{'halogens': 2, 'metalloids': 0, 'noble gases': 2, 'synthetics': 1}"
What is the third class of elements after metals and nonmetals?,sys,0,0.2,"{'metal': 2, 'metalloid': 2, 'metalloids': 1}"
"Proteins are categorized according to shape and what property, which correlates with it?",ref,0,0.2,"{'salinity': 0, 'size': 1, 'solubility': 1, 'viscosity': 3}"
"Proteins are categorized according to shape and what property, which correlates with it?",sys,0,0.2,"{'density': 0, 'hydrostatic': 1, 'solubility': 1, 'viscosity': 3}"
Melting ice is drastically impacting the number of what at glacier national park?,ref,1,0.4,"{'active glaciers': 2, 'gaisers': 2, 'icebergs': 1, 'trees': 0}"
Melting ice is drastically impacting the number of what at glacier national park?,sys,0,0.0,"{'active glaciers': 0, 'glaciers': 1, 'icebergs': 1, 'mountains': 3}"
What element is present in all organic molecules?,ref,0,0.2,"{'carbon': 1, 'hydrogen': 3, 'oxygen': 1, 'sodium': 0}"
What element is present in all organic molecules?,sys,1,0.4,"{'carbon': 2, 'hydrogen': 1, 'nitrogen': 1, 'oxygen': 1}"
A sample of matter that has the same physical and chemical properties throughout itself is known as what?,ref,1,0.8,"{'antimatter': 0, 'essence': 1, 'molecule': 0, 'substance': 4}"
A sample of matter that has the same physical and chemical properties throughout itself is known as what?,sys,0,0.2,"{'gas': 1, 'liquid': 1, 'solid': 2, 'substance': 1}"
Hepatitis b is inflammation of which organ?,ref,0,0.2,"{'the brain': 3, 'the colon': 0, 'the kidney': 1, 'the liver': 1}"
Hepatitis b is inflammation of which organ?,sys,0,0.2,"{'brain': 1, 'heart': 0, 'kidney': 3, 'the liver': 1}"
"If a substance has a ph value greater than 7, what does it indicate?",ref,0,0.0,"{'acidic': 2, 'base': 0, 'neutral': 1, 'volatile': 2}"
"If a substance has a ph value greater than 7, what does it indicate?",sys,1,0.6,"{'acid': 2, 'base': 3}"
The percent yield is determined by calculating the ratio of actual yield by what?,ref,0,0.2,"{'actual loss': 2, 'past balance': 1, 'predicted return': 1, 'theoretical yield': 1}"
The percent yield is determined by calculating the ratio of actual yield by what?,sys,0,0.4,"{'theoretical yield': 2, 'yield': 3}"
What are located along convergent and divergent plate boundaries?,ref,0,0.2,"{'dunes': 1, 'megaliths': 1, 'mezas': 2, 'volcanoes': 1}"
What are located along convergent and divergent plate boundaries?,sys,1,0.4,"{'glaciers': 1, 'mountain ranges': 0, 'rivers': 2, 'volcanoes': 2}"
What part of the neuron is a large structure with a central nucleus?,ref,0,0.2,"{'Environmental': 1, 'Eye body': 3, 'cell body': 1, 'proteins body': 0}"
What part of the neuron is a large structure with a central nucleus?,sys,0,0.2,"{'axon': 2, 'cell body': 1, 'dendrite': 0, 'nucleus': 2}"
Hydrogen-based fuel cells were and are used to provide what for manned space vehicles?,ref,1,0.4,"{'electricity': 2, 'gravity': 1, 'light': 0, 'magnetism': 2}"
Hydrogen-based fuel cells were and are used to provide what for manned space vehicles?,sys,1,0.4,"{'electricity': 2, 'hydrogen': 1, 'nitrogen': 1, 'oxygen': 1}"
What are plants that are adapted to very dry environments called?,ref,0,0.2,"{'pores': 1, 'sporozoans': 2, 'succulents': 1, 'xerophytes': 1}"
What are plants that are adapted to very dry environments called?,sys,0,0.2,"{'drought': 1, 'drought-resistant': 1, 'drought-tolerant': 2, 'xerophytes': 1}"
What neurons carry nerve impulses from sense organs and internal organs to the central nervous system?,ref,0,0.0,"{'autonomic': 4, 'axons': 0, 'sensory': 0, 'vascular': 1}"
What neurons carry nerve impulses from sense organs and internal organs to the central nervous system?,sys,0,0.4,"{'peripheral': 3, 'sensory': 2}"
"Associated with hair follicles, what type of oil gland is found all over the body and helps to lubricate and waterproof the skin and hair?",ref,0,0.2,"{'gametes gland': 0, 'melanin gland': 3, 'sebaceous gland': 1, 'sweat gland': 1}"
"Associated with hair follicles, what type of oil gland is found all over the body and helps to lubricate and waterproof the skin and hair?",sys,0,0.2,"{'follicles': 0, 'glands of the brain': 3, 'sebaceous gland': 1, 'sweat glands': 1}"
"The five human senses are taste, touch, vision, hearing and one more. what is it?",ref,0,0.2,"{'audio': 0, 'fear': 2, 'perception': 2, 'smell': 1}"
"The five human senses are taste, touch, vision, hearing and one more. what is it?",sys,1,0.6,"{'mell': 2, 'smell': 3}"
How many bones does an adult skeleton have?,ref,0,0.0,"{'192': 3, '196': 1, '206': 0, '208': 1}"
How many bones does an adult skeleton have?,sys,0,0.4,"{'100': 2, '200': 0, '206': 2, '300': 1}"
"Temperature and precipitation determine the types of what that can grow in an area, in turn affecting the animals that live there?",ref,0,0.2,"{'birds': 0, 'building': 1, 'plants': 1, 'roots': 3}"
"Temperature and precipitation determine the types of what that can grow in an area, in turn affecting the animals that live there?",sys,0,0.4,"{'plants': 2, 'rocks': 0, 'trees': 0, 'water': 3}"
What is the transfer of heat by physical contact?,ref,0,0.0,"{'conduction': 0, 'diffusion': 3, 'inhibition': 1, 'oxidation': 1}"
What is the transfer of heat by physical contact?,sys,0,0.2,"{'conduction': 1, 'convection': 2, 'radiation': 2}"
"What analytical technique, using stained gel, can separate dna fragments or rna molecules and proteins?",ref,0,0.2,"{'gel electrophoresis': 1, 'microwave electrophoresis': 2, 'static electrophoresis': 0, 'surface electrophoresis': 2}"
"What analytical technique, using stained gel, can separate dna fragments or rna molecules and proteins?",sys,1,1.0,{'gel electrophoresis': 5}
Questioning claims based on their scientific verifiability rather than accepting claims based on faith or anecdotes is called what?,ref,0,0.0,"{'scientific extreme': 1, 'scientific fact': 0, 'scientific mimicry': 4, 'scientific skepticism': 0}"
Questioning claims based on their scientific verifiability rather than accepting claims based on faith or anecdotes is called what?,sys,1,0.6,"{'critical thinking': 2, 'scientific skepticism': 3}"
"Animals with better fitness have a better chance of passing their genes onto the next generation, this process is known as?",ref,0,0.4,"{'fitness selection': 1, 'natural evolution': 2, 'natural selection': 2, 'survival selection': 0}"
"Animals with better fitness have a better chance of passing their genes onto the next generation, this process is known as?",sys,1,0.6,"{'genetic drift': 0, 'genetic selection': 1, 'genetic variation': 1, 'natural selection': 3}"
What acids are the structural components of many lipids and may be saturated or unsaturated?,ref,1,0.6,"{'carbonic acids': 0, 'fatty acids': 3, 'fundamental acids': 0, 'ionic acids': 2}"
What acids are the structural components of many lipids and may be saturated or unsaturated?,sys,1,1.0,{'fatty acids': 5}
Earth's axis is an imaginary line passing through which poles?,ref,0,0.2,"{'East and North': 3, 'north and south': 1, 'southwest and south': 0, 'west and south': 1}"
Earth's axis is an imaginary line passing through which poles?,sys,1,0.4,"{'north and south': 2, 'south and north': 2, 'west and east': 1}"
What system does addictive drugs affect?,ref,1,0.4,"{'checks and balances': 1, 'digestive system': 1, 'honor system': 1, 'reward system': 2}"
What system does addictive drugs affect?,sys,0,0.0,"{""'brain'"": 3, ""'eye'"": 2, ""'heart'"": 0, 'reward system': 0}"
What happens when ionic compounds are dissolved in water?,ref,0,0.2,"{'conduct electricity': 1, 'deflect electricity': 1, 'magnetize electricity': 1, 'repel electricity': 2}"
What happens when ionic compounds are dissolved in water?,sys,0,0.2,"{'conduct electricity': 1, 'hydrogen': 2, 'nitrogen': 1, 'oxygen': 1}"
What is the process in which unspecialized cells become specialized in structure and function to perform certain tasks in the body?,ref,0,0.0,"{'differentiation': 0, 'mutation': 0, 'speciation': 0, 'transcription': 5}"
What is the process in which unspecialized cells become specialized in structure and function to perform certain tasks in the body?,sys,1,1.0,{'differentiation': 5}
Toxins and poisons are ______ enzyme inhibitos,ref,0,0.0,"{'cancerous': 0, 'irreversible': 0, 'observable': 3, 'reversible': 2}"
Toxins and poisons are ______ enzyme inhibitos,sys,1,0.6,"{'irreversible': 3, 'reversible': 2}"
How many types of basic sensory receptors are there?,ref,1,0.4,"{'five': 2, 'four': 2, 'six': 1}"
How many types of basic sensory receptors are there?,sys,1,0.6,"{'five': 3, 'one type of basic sensory receptors': 1, 'three types of basic sensory receptors': 1, 'two types of basic sensory receptors': 0}"
What bond is the force of attraction that holds together two atoms that share a pair of valence electrons?,ref,0,0.2,"{'covalent': 1, 'hydrogen': 2, 'metallic': 1, 'polar': 1}"
What bond is the force of attraction that holds together two atoms that share a pair of valence electrons?,sys,0,0.2,"{'covalent': 1, 'hydrogen': 1, 'ionic': 2, 'metallic': 1}"
"Above the meristem, the rest of the root is covered with a single layer of what type of cells, which may have root hairs?",ref,0,0.0,"{'dermal': 0, 'epidermal': 0, 'single celled': 3, 'vegetative': 2}"
"Above the meristem, the rest of the root is covered with a single layer of what type of cells, which may have root hairs?",sys,0,0.0,"{'epidermal': 0, 'fibrous': 3, 'parenchyma': 1, 'parenchymal': 1}"
What were the first plants to evolve?,ref,0,0.0,"{'fungi': 2, 'nonvascular plants': 0, 'photoreactive plants': 2, 'trees': 1}"
What were the first plants to evolve?,sys,0,0.4,"{'carnivores': 1, 'carnivorous plants': 2, 'nonvascular plants': 2}"
What term describes the distance between two corresponding points on adjacent waves?,ref,0,0.4,"{'frequency': 1, 'threshold': 2, 'variation': 0, 'wavelength': 2}"
What term describes the distance between two corresponding points on adjacent waves?,sys,0,0.2,"{'amplitude': 0, 'frequency': 3, 'velocity': 1, 'wavelength': 1}"
What break down dead organisms and other organic waste and release inorganic molecules back to the environment called?,ref,0,0.0,"{'carnivores': 2, 'decomposers': 0, 'detritivores': 3, 'nematodes': 0}"
What break down dead organisms and other organic waste and release inorganic molecules back to the environment called?,sys,1,0.4,"{'bacteria': 1, 'decomposers': 2, 'fungi': 1, 'spores': 1}"
The variety of cell shapes seen in prokaryotes and eukaryotes reflects the functions that each what has?,ref,0,0.2,"{'cell': 1, 'life': 3, 'organ': 0, 'proteins': 1}"
The variety of cell shapes seen in prokaryotes and eukaryotes reflects the functions that each what has?,sys,0,0.2,"{'cell': 1, 'membrane': 1, 'mitochondria': 2, 'nucleus': 1}"
What is the science of classifying living things called?,ref,1,0.4,"{'botany': 0, 'methodology': 1, 'taxonomy': 2, 'terminology': 2}"
What is the science of classifying living things called?,sys,0,0.0,"{'ecology': 1, 'evolution': 3, 'genetics': 1, 'taxonomy': 0}"
"Illustrating how form follows function, long, slender protein strands that make up what tissue are essential for contracting and relaxing?",ref,0,0.4,"{'ligaments': 1, 'muscle': 2, 'tendons': 2, 'veins': 0}"
"Illustrating how form follows function, long, slender protein strands that make up what tissue are essential for contracting and relaxing?",sys,0,0.0,"{'collagen': 2, 'fibrous': 0, 'keratin': 3, 'muscle': 0}"
What makes marginal lands unsuitable for farming?,ref,0,0.2,"{'disease': 3, 'drought': 1, 'flood': 1, 'pestilence': 0}"
What makes marginal lands unsuitable for farming?,sys,1,0.4,"{'drought': 2, 'high humidity': 2, 'high rainfall': 1, 'high temperature': 0}"
What happens to water when it freezes?,ref,1,0.6,"{'changes to gas': 1, 'changes volume': 0, 'it expands': 3, 'it shrinks': 1}"
What happens to water when it freezes?,sys,0,0.4,"{'it expands': 2, 'less': 1, 'more': 0, 'same': 2}"
"The three parts of the human small intestine is the duodenum, jejunum, and what?",ref,1,0.4,"{'appendix': 0, 'cecum': 2, 'colon': 1, 'ileum': 2}"
"The three parts of the human small intestine is the duodenum, jejunum, and what?",sys,0,0.2,"{'gallbladder': 4, 'ileum': 1, 'liver': 0}"
What is the term for the ability of a fluid to exert an upward force on any object placed in it?,ref,1,0.6,"{'buoyancy': 3, 'density': 0, 'resonance': 2, 'viscosity': 0}"
What is the term for the ability of a fluid to exert an upward force on any object placed in it?,sys,1,1.0,"{'buoyancy': 5, 'friction': 0, 'gravity': 0, 'static': 0}"
A fuel cell is a galvanic cell that requires a constant external supply of what?,ref,1,0.6,"{'complexes': 2, 'electricity': 0, 'generators': 0, 'reactants': 3}"
A fuel cell is a galvanic cell that requires a constant external supply of what?,sys,0,0.0,"{'hydrogen': 1, 'nitrogen': 2, 'oxygen': 2, 'reactants': 0}"
"Lichens are not a single organism, but rather an example of a what?",ref,0,0.0,"{'fusion': 3, 'homogeneous mixture': 0, 'mutualism': 0, 'symbiosis': 2}"
"Lichens are not a single organism, but rather an example of a what?",sys,0,0.4,"{'mutualism': 2, 'symbiosis': 2, 'symbiotic': 1}"
What theory states that there is no interaction between individual gas particles?,ref,1,0.4,"{'Avoidance theory': 1, 'kinetic theory': 2, 'viscosity theory': 1, 'vortex theory': 1}"
What theory states that there is no interaction between individual gas particles?,sys,0,0.0,"{'dynamic theory': 1, 'kinetic theory': 0, 'quantum theory': 4, 'static theory': 0}"
Which is one of the most frequently studied cartilaginous fish?,ref,0,0.2,"{'dolphins': 2, 'manatees': 1, 'sharks': 1, 'whales': 1}"
Which is one of the most frequently studied cartilaginous fish?,sys,0,0.4,"{'fish': 0, 'octopus': 2, 'sharks': 2, 'squid': 1}"
A vapor light produces visible light by what process?,ref,0,0.2,"{'Solar Energy': 1, 'electroluminescence': 1, 'luminescent': 2, 'solutes': 1}"
A vapor light produces visible light by what process?,sys,1,0.6,"{'electroluminescence': 3, 'helium': 2}"
"What substance, which forms igneous rock, flows out in rivers of lava when it reaches the surface?",ref,0,0.4,"{'fertilizer': 0, 'granite': 0, 'magma': 2, 'soil': 3}"
"What substance, which forms igneous rock, flows out in rivers of lava when it reaches the surface?",sys,1,0.6,"{'gas': 0, 'granite': 1, 'magma': 3, 'water': 1}"
What do mammals have under the skin to help insulate the body?,ref,1,0.8,"{'a layer of fat': 4, 'bone': 0, 'cartilage': 1, 'nerve cells': 0}"
What do mammals have under the skin to help insulate the body?,sys,0,0.4,"{'a layer of fat': 2, 'bone': 1, 'fat': 0, 'muscle': 2}"
Certain air pollutants form which liquid when dissolved in water droplets in the air?,ref,1,0.4,"{'acid': 2, 'base': 2, 'citrus': 1, 'water': 0}"
Certain air pollutants form which liquid when dissolved in water droplets in the air?,sys,0,0.2,"{'acid': 1, 'gas': 3, 'liquid': 1, 'volatile': 0}"
What element is the most abundant in the universe?,ref,0,0.2,"{'carbon': 3, 'helium': 0, 'hydrogen': 1, 'oxygen': 1}"
