question,source,accuracy,difficulty,distractor_effectiveness
What disease is the result of unchecked cell division caused by a breakdown of the mechanisms regulating the cell cycle?,ref,1,0.32,"{'cancer': 8, 'dementia': 7, 'diabetes': 4, 'gout': 6}"
What disease is the result of unchecked cell division caused by a breakdown of the mechanisms regulating the cell cycle?,sys,1,0.56,"{'cancer': 14, 'cancerous': 11}"
What is the term for an exact genetic copy?,ref,0,0.32,"{'clone': 8, 'duplication': 10, 'genetic recreation': 2, 'genetic repeat': 5}"
What is the term for an exact genetic copy?,sys,1,1.0,{'clone': 25}
Where do recent rocks point towards on earth?,ref,0,0.16,"{'equator': 9, 'north magnetic pole': 4, 'south magnetic pole': 8, 'space': 4}"
Where do recent rocks point towards on earth?,sys,1,0.64,"{'north magnetic pole': 16, 'south magnetic pole': 9}"
"What type of cell function relies on microfilaments, which are the actin components of the cytoskeleton?",ref,0,0.12,"{'muscle': 3, 'nephrons': 7, 'neurons': 9, 'skin cells': 6}"
"What type of cell function relies on microfilaments, which are the actin components of the cytoskeleton?",sys,1,0.48,"{'muscle': 12, 'muscle cell': 3, 'muscle fiber': 10}"
The two simplest models of population growth use what to describe the rate of change in the size of a population over time?,ref,0,0.32,"{'analogous equations': 10, 'deterministic equations': 8, 'predestination equations': 4, 'wave function': 3}"
The two simplest models of population growth use what to describe the rate of change in the size of a population over time?,sys,0,0.28,"{'deterministic equations': 7, 'exponential decay': 7, 'exponential growth': 2, 'exponential growth rate': 9}"
What is the separation of ions that occurs when a solid ionic compound dissolves?,ref,1,0.4,"{'combustion': 5, 'decomposition': 7, 'dissociation': 10, 'inflammation': 3}"
What is the separation of ions that occurs when a solid ionic compound dissolves?,sys,0,0.16,"{'dissociation': 4, 'hydrogen': 4, 'nitrogen': 8, 'oxygen': 9}"
What do charged particles in motion generate?,ref,0,0.16,"{'electricity': 11, 'fission': 6, 'gravitational fields': 4, 'magnetic fields': 4}"
What do charged particles in motion generate?,sys,1,1.0,{'magnetic fields': 25}
What bonding is formed in polar amino acid side chains?,ref,0,0.16,"{'calcium bonding': 14, 'carbon bonding': 4, 'helium bonding': 3, 'hydrogen bonding': 4}"
What bonding is formed in polar amino acid side chains?,sys,0,0.4,"{'hydrogen bonding': 10, 'hydrogenation': 15}"
What is the name for the energy waves that radiate out from the center of an earthquake?,ref,0,0.12,"{'deep waves': 8, 'particle waves': 5, 'seismic waves': 3, 'volcanic waves': 9}"
What is the name for the energy waves that radiate out from the center of an earthquake?,sys,1,1.0,{'seismic waves': 25}
"During a human pregnancy, which trimester exhibits the greatest growth of the fetus and culminates in labor and delivery?",ref,0,0.08,"{'first trimester': 8, 'fourth trimester': 8, 'second trimester': 7, 'third trimester': 2}"
"During a human pregnancy, which trimester exhibits the greatest growth of the fetus and culminates in labor and delivery?",sys,0,0.16,"{'first trimester': 7, 'fourth trimester': 5, 'second trimester': 9, 'third trimester': 4}"
What do ecologists study at every level?,ref,0,0.12,"{'ecosystems': 3, 'plants': 8, 'solar system': 5, 'taxonomy': 9}"
What do ecologists study at every level?,sys,0,0.28,"{'ecosystems': 7, 'habitats': 10, 'species': 8}"
The main shaft of the penis is covered by relatively thick what?,ref,0,0.16,"{'bone': 4, 'cellulose': 8, 'collagen': 9, 'skin': 4}"
The main shaft of the penis is covered by relatively thick what?,sys,0,0.2,"{'bone': 7, 'fat': 5, 'muscle': 8, 'skin': 5}"
What is the broadest category in the linnaean system?,ref,0,0.28,"{'class': 8, 'domain': 3, 'kingdom': 7, 'phylum': 7}"
What is the broadest category in the linnaean system?,sys,1,1.0,{'kingdom': 25}
Reactants may also be present in such low concentrations that it is unlikely they will meet and do what?,ref,1,0.36,"{'collide': 9, 'depart': 6, 'explode': 7, 'melt': 3}"
Reactants may also be present in such low concentrations that it is unlikely they will meet and do what?,sys,1,0.68,"{'collide': 17, 'reactants': 8}"
"The three main body segments of an arthropod are head, thorax, and what?",ref,0,0.2,"{'abdomen': 5, 'gluteus': 2, 'legs': 8, 'tail': 10}"
"The three main body segments of an arthropod are head, thorax, and what?",sys,1,0.36,"{'abdomen': 9, 'dorsal': 6, 'leg': 7, 'ventral': 3}"
What is the term for what the earth rotates on?,ref,0,0.36,"{'axis': 9, 'compass': 4, 'radius': 10, 'tip': 2}"
What is the term for what the earth rotates on?,sys,0,0.32,"{'axis': 8, 'orbit': 17}"
What is the end product of glycolysis?,ref,0,0.08,"{'fructose': 7, 'gluclose': 2, 'hydrolysis': 14, 'pyruvate': 2}"
What is the end product of glycolysis?,sys,0,0.28,"{'amino acid': 5, 'glucose': 7, 'oxygen': 6, 'pyruvate': 7}"
A vector is any quantity that has magnitude and what?,ref,0,0.24,"{'direction': 6, 'latitude': 5, 'length': 9, 'longitude': 5}"
A vector is any quantity that has magnitude and what?,sys,0,0.24,"{'direction': 6, 'negative': 7, 'negative direction': 7, 'positive': 5}"
The softer connective tissue that fills the interior of most bone is referred to as what?,ref,0,0.28,"{'attached marrow': 5, 'bone marrow': 7, 'liquid marrow': 7, 'solid marrow': 6}"
The softer connective tissue that fills the interior of most bone is referred to as what?,sys,0,0.28,"{'bone marrow': 7, 'collagen': 4, 'fat': 9, 'muscle': 5}"
What is stored mainly in liver and muscle cells by humans and other vertebrates?,ref,0,0.2,"{'amylopectin': 6, 'glucose': 6, 'glycogen': 5, 'protein': 8}"
What is stored mainly in liver and muscle cells by humans and other vertebrates?,sys,0,0.28,"{'amino acid': 6, 'glycogen': 7, 'nucleic acid': 1, 'protein': 11}"
What soil is common in deciduous forests?,ref,0,0.24,"{'loam': 4, 'pedalfer': 6, 'sandy soil': 7, 'xerophyte': 8}"
What soil is common in deciduous forests?,sys,0,0.2,"{'clay': 7, 'limestone': 7, 'pedalfer': 5, 'sand': 6}"
What do voltmeters measure across a resistor?,ref,0,0.24,"{'amplitude': 3, 'energy loss': 12, 'the vibration drop': 4, 'the voltage drop': 6}"
What do voltmeters measure across a resistor?,sys,0,0.04,"{'current': 8, 'resistance': 8, 'the voltage drop': 1, 'voltage': 8}"
Cardiac muscle is found only in which part of the heart?,ref,0,0.12,"{'the bottom': 12, 'the left side': 7, 'the ridges': 3, 'the walls': 3}"
Cardiac muscle is found only in which part of the heart?,sys,0,0.4,"{'atrium': 5, 'the walls': 10, 'ventricle': 10}"
Wearing personal protective equipment such as goggles and gloves during an experiment is an example of what?,ref,1,0.44,"{'lab organization': 6, 'office politics': 2, 'pollution precaution': 6, 'safety precaution': 11}"
Wearing personal protective equipment such as goggles and gloves during an experiment is an example of what?,sys,0,0.36,"{'safety measure': 7, 'safety policy': 9, 'safety precaution': 9}"
The concentration of the hydrogen ion in a solution can be calculated when what is known?,ref,0,0.2,"{'ph': 5, 'pressure': 9, 'temperature': 3, 'velocity': 8}"
The concentration of the hydrogen ion in a solution can be calculated when what is known?,sys,1,0.52,"{'acid': 12, 'ph': 13}"
A fever also causes the immune system to make more of what?,ref,0,0.24,"{'insulin': 7, 'red blood cells': 5, 'urea': 7, 'white blood cells': 6}"
A fever also causes the immune system to make more of what?,sys,0,0.32,"{'blood cells': 3, 'plasma cells': 9, 'red blood cells': 5, 'white blood cells': 8}"
"Vascular plants all have roots, stems, and what?",ref,1,0.28,"{'beans': 5, 'flowers': 7, 'fruits': 6, 'leaves': 7}"
"Vascular plants all have roots, stems, and what?",sys,1,0.52,"{'leaf': 12, 'leaves': 13}"
"In an aqueous solution, what is the solvent?",ref,0,0.2,"{'any liquid': 6, 'oil': 5, 'saltwater': 9, 'water': 5}"
"In an aqueous solution, what is the solvent?",sys,0,0.24,"{'carbon dioxide': 8, 'hydrogen': 8, 'oxygen': 3, 'water': 6}"
What do scientists think to be the oldest eukaryotes?,ref,0,0.16,"{'arthropods': 7, 'bivalves': 6, 'ciliate': 8, 'protists': 4}"
What do scientists think to be the oldest eukaryotes?,sys,0,0.08,"{'chloroplasts': 9, 'mitochondria': 6, 'prokaryotes': 8, 'protists': 2}"
"Carpal, metacarpal and phalanx bones comprise what part of the body?",ref,0,0.08,"{'foot': 8, 'hand': 2, 'pelvis': 9, 'thumb': 6}"
"Carpal, metacarpal and phalanx bones comprise what part of the body?",sys,0,0.16,"{'foot': 8, 'hand': 4, 'ribcage': 7, 'thumb': 6}"
How did the first seed plants form seeds?,ref,0,0.12,"{'in cones': 3, 'in folds': 7, 'in leaves': 10, 'in stems': 5}"
How did the first seed plants form seeds?,sys,1,0.52,"{'in cones': 13, 'seeds': 12}"
What green cell structures of a leaf are visible under a high power microscope?,ref,0,0.28,"{'chloroplasts': 7, 'fibroblasts': 7, 'golgi apparatus': 4, 'veins': 7}"
What green cell structures of a leaf are visible under a high power microscope?,sys,0,0.32,"{'chloroids': 7, 'chlorophyll': 10, 'chloroplasts': 8}"
What indicates the speed at which a reaction proceeds?,ref,1,0.32,"{'reaction scale': 6, 'the reaction rate': 8, 'the transform rate': 7, 'time zone': 4}"
What indicates the speed at which a reaction proceeds?,sys,1,0.28,"{'react': 5, 'reactant': 7, 'reactant rate': 6, 'the reaction rate': 7}"
What type of climate does the coast of california have?,ref,1,0.4,"{'arctic': 3, 'mediterranean': 10, 'rainforest': 8, 'tropical': 4}"
What type of climate does the coast of california have?,sys,0,0.32,"{'arctic': 9, 'mediterranean': 8, 'tropical': 8}"
Solutions of nonelectrolytes such as ethanol do not contain dissolved ions and cannot conduct what?,ref,0,0.28,"{'current': 4, 'electricity': 7, 'light': 8, 'sound': 6}"
Solutions of nonelectrolytes such as ethanol do not contain dissolved ions and cannot conduct what?,sys,0,0.24,"{'electricity': 6, 'hydrogen': 4, 'nitrogen': 9, 'oxygen': 6}"
Most diplomonads and parabasalids are found in what kind of environment?,ref,0,0.24,"{'acidic': 13, 'anaerobic': 6, 'enzymatic': 3, 'skeletal': 3}"
Most diplomonads and parabasalids are found in what kind of environment?,sys,0,0.2,"{'acid': 6, 'anaerobic': 5, 'oxygen': 14}"
Oxygen is an element in what form of matter?,ref,0,0.16,"{'gas': 4, 'liquid': 3, 'plasma': 6, 'solid': 12}"
Oxygen is an element in what form of matter?,sys,0,0.2,"{'gas': 5, 'liquid': 10, 'plasma': 5, 'solid': 5}"
What do experts estimate is the cause for the extinction of hundreds of species every year?,ref,0,0.16,"{'human activities': 4, 'intraspecies competition': 7, 'migration': 9, 'predation': 5}"
What do experts estimate is the cause for the extinction of hundreds of species every year?,sys,0,0.08,"{'climate change': 7, 'deforestation': 8, 'human activities': 2, 'pollution': 8}"
What branch of science is concerned with matter and the changes that it can undergo?,ref,0,0.28,"{'biology': 7, 'chemistry': 7, 'geology': 3, 'physiology': 8}"
What branch of science is concerned with matter and the changes that it can undergo?,sys,0,0.28,"{'biology': 4, 'chemistry': 7, 'geology': 5, 'physics': 9}"
"No charge is actually created or destroyed when charges are separated as we have been discussing. rather, existing charges are moved about. in fact, in all situations the total amount of charge is always this?",ref,1,0.4,"{'constant': 10, 'less': 6, 'more': 8, 'smaller': 1}"
"No charge is actually created or destroyed when charges are separated as we have been discussing. rather, existing charges are moved about. in fact, in all situations the total amount of charge is always this?",sys,0,0.32,"{'constant': 8, 'negative': 7, 'positive': 10}"
What type of molecules help the plasma membrane keep its shape?,ref,0,0.2,"{'cholesterol': 5, 'magnesium': 7, 'metabolic': 10, 'proteins': 3}"
What type of molecules help the plasma membrane keep its shape?,sys,1,0.44,"{'cholesterol': 11, 'lipid': 7, 'protein': 7}"
"Unlike matter, which is continuously recycled through ecosystems, what must constantly be added to an ecosystem for use by organisms?",ref,0,0.08,"{'carbon': 6, 'energy': 2, 'fuel': 11, 'hydrogen': 6}"
"Unlike matter, which is continuously recycled through ecosystems, what must constantly be added to an ecosystem for use by organisms?",sys,0,0.32,"{'energy': 8, 'oxygen': 8, 'water': 9}"
What form of matter has a fixed volume but not a fixed shape?,ref,1,0.4,"{'gas': 3, 'liquid': 10, 'mixture': 6, 'solid': 6}"
What form of matter has a fixed volume but not a fixed shape?,sys,0,0.24,"{'gas': 6, 'liquid': 6, 'plasma': 5, 'solid': 8}"
Why is closed reduction simpler than open reduction in bone repair?,ref,0,0.08,"{'no medicine needed': 8, 'no pain pills needed': 9, 'no surgery needed': 2, 'no treatment needed': 6}"
Why is closed reduction simpler than open reduction in bone repair?,sys,1,0.56,"{'different types of fractures': 11, 'no surgery needed': 14}"
What do methanogens act as in sewage treatment plants?,ref,0,0.08,"{'as decomposers': 2, 'creators': 10, 'fertilizers': 8, 'killers': 5}"
What do methanogens act as in sewage treatment plants?,sys,0,0.16,"{""'as producers"": 9, 'as consumers': 4, ""as consumers'"": 8, 'as decomposers': 4}"
"When resources are limited, populations exhibit what type of growth?",ref,1,0.44,"{'component growth': 4, 'efficient growth': 3, 'lasting growth': 7, 'logistic growth': 11}"
"When resources are limited, populations exhibit what type of growth?",sys,0,0.24,"{'exponential decay': 10, 'exponential growth': 9, 'logistic growth': 6}"
What protects the brain and spinal cord in the central nervous system?,ref,1,0.32,"{'Flexing': 5, 'dermis': 4, 'meninges': 8, 'neutrophils': 8}"
What protects the brain and spinal cord in the central nervous system?,sys,0,0.2,"{'cerebellum': 11, 'cerebrospinal fluid': 4, 'meninges': 5, 'ventricle': 5}"
Heating ice to its melting point (0°c) gives its molecules enough energy to do what?,ref,0,0.2,"{'evaporate': 7, 'freeze': 5, 'move': 5, 'settle': 8}"
Heating ice to its melting point (0°c) gives its molecules enough energy to do what?,sys,0,0.28,"{'change': 7, 'change again': 11, 'move': 7}"
What occur in arteries that can cause heart attacks and strokes?,ref,0,0.24,"{'clots': 6, 'lesions': 11, 'toxins': 5, 'tumors': 3}"
What occur in arteries that can cause heart attacks and strokes?,sys,0,0.12,"{'blood': 7, 'blood pressure': 7, 'cholesterol': 8, 'clots': 3}"
The added nutrients from fertilizer often cause excessive growth of what organism?,ref,0,0.2,"{'algae': 5, 'crustaceans': 7, 'mushrooms': 8, 'sediments': 5}"
The added nutrients from fertilizer often cause excessive growth of what organism?,sys,0,0.36,"{'algae': 9, 'bacteria': 3, 'fungi': 4, 'viruses': 9}"
An increase in what levels results in sound waves that are louder and of greater intensity?,ref,0,0.32,"{'decibel levels': 8, 'heat levels': 8, 'height levels': 4, 'radiation levels': 5}"
An increase in what levels results in sound waves that are louder and of greater intensity?,sys,0,0.24,"{'decibel levels': 6, 'high': 9, 'low': 10}"
What is it called when two plates slide past each other in opposite directions?,ref,1,0.32,"{'plate divergence': 5, 'tectonic movement': 6, 'transform plate boundary': 8, 'transformation': 6}"
What is it called when two plates slide past each other in opposite directions?,sys,0,0.36,"{'ransform fault': 7, 'transform fault boundary': 9, 'transform plate boundary': 9}"
What force occurs because no surface is perfectly smooth?,ref,1,0.28,"{'friction': 7, 'gravity': 6, 'tension': 6, 'vibration': 6}"
What force occurs because no surface is perfectly smooth?,sys,0,0.2,"{'friction': 5, 'frictional force': 14, 'gravity': 6}"
What structure collect fluid that leaks out from blood capillaries?,ref,0,0.2,"{'alveoli': 4, 'lymph capillaries': 5, 'pulmonary capillaries': 12, 'varicose veins': 4}"
What structure collect fluid that leaks out from blood capillaries?,sys,0,0.44,"{'capillaries': 14, 'lymph capillaries': 11}"
What is the eighth planet from our sun?,ref,0,0.2,"{'earth': 5, 'mars': 8, 'neptune': 5, 'uranus': 7}"
What is the eighth planet from our sun?,sys,0,0.2,"{'earth': 9, 'jupiter': 10, 'mars': 1, 'neptune': 5}"
Where is dna located in prokaryotic cells?,ref,0,0.2,"{'cytoplasm': 5, 'cytoskeleton': 8, 'mitochondria': 6, 'ribosomes': 6}"
Where is dna located in prokaryotic cells?,sys,1,0.36,"{'cytoplasm': 9, 'mitochondria': 6, 'ribosome': 4, 'ucleus': 6}"
"Water is considered a what since it is a polar molecule with slightly positive and slightly negative charges, so ions and polar molecules can readily dissolve in it?",ref,0,0.28,"{'osmotic': 3, 'pigment': 9, 'solute': 6, 'solvent': 7}"
"Water is considered a what since it is a polar molecule with slightly positive and slightly negative charges, so ions and polar molecules can readily dissolve in it?",sys,0,0.44,"{'hydrostatic': 14, 'solvent': 11}"
The pressure inside a container is dependent on the amount of what inside the container?,ref,0,0.2,"{'air': 7, 'emissions': 8, 'gas': 5, 'liquids': 5}"
The pressure inside a container is dependent on the amount of what inside the container?,sys,1,0.44,"{'gas': 11, 'helium': 7, 'nitrogen': 3, 'oxygen': 4}"
What are plant structures that contain male and/or female reproductive organs?,ref,0,0.24,"{'flowers': 6, 'leaves': 6, 'roots': 6, 'stems': 7}"
What are plant structures that contain male and/or female reproductive organs?,sys,1,0.32,"{'flowers': 8, 'mushrooms': 6, 'seeds': 7, 'trees': 4}"
Each species has a particular way of making a living which is called its what?,ref,1,0.44,"{'habit': 8, 'life-cycle': 4, 'niche': 11, 'system': 2}"
Each species has a particular way of making a living which is called its what?,sys,0,0.2,"{'bitat': 5, 'habitat': 15, 'niche': 5}"
"Both the forward reaction and the reverse reaction continue to occur, so chemical equilibrium is said to be what, rather than static?",ref,0,0.2,"{'abrasive': 5, 'dynamic': 5, 'fluid': 9, 'stable': 6}"
"Both the forward reaction and the reverse reaction continue to occur, so chemical equilibrium is said to be what, rather than static?",sys,1,0.56,"{'dynamic': 14, 'static': 11}"
What is the watery fluid that bathes tissues and organs and contains protective white blood cells but does not contain erythrocytes?,ref,0,0.16,"{'basil': 8, 'lymph': 4, 'secretion': 4, 'stomach': 9}"
What is the watery fluid that bathes tissues and organs and contains protective white blood cells but does not contain erythrocytes?,sys,1,0.32,"{'blood': 6, 'hemoglobin': 4, 'lymph': 8, 'plasma': 7}"
How many openings do adult tunicates have that siphon water in and out of the body?,ref,0,0.2,"{'four': 5, 'one': 8, 'three': 7, 'two': 5}"
How many openings do adult tunicates have that siphon water in and out of the body?,sys,0,0.28,"{'four': 11, 'three': 7, 'two': 7}"
What is the term for the combined forces acting on an object?,ref,0,0.28,"{'blunt force': 4, 'critical force': 8, 'net force': 7, 'total impact': 6}"
What is the term for the combined forces acting on an object?,sys,1,0.32,"{'mass': 3, 'momentum': 6, 'net force': 8, 'velocity': 8}"
What is the name of the first stage of photosynthesis?,ref,0,0.24,"{'absorption': 8, 'consumption': 5, 'contamination': 6, 'light reactions': 6}"
What is the name of the first stage of photosynthesis?,sys,0,0.4,"{'light reactions': 10, 'oxygen reactions': 15}"
What are endothermic tetrapod vertebrates most commonly called?,ref,1,0.32,"{'birds': 8, 'insects': 5, 'mammals': 8, 'reptiles': 4}"
What are endothermic tetrapod vertebrates most commonly called?,sys,0,0.2,"{'birds': 5, 'insects': 9, 'mammals': 5, 'reptiles': 6}"
What is the space between a neuron and the next cell?,ref,0,0.24,"{'cell divide': 8, 'dendritic gap': 4, 'neurotransmitter passage': 7, 'the synapse': 6}"
What is the space between a neuron and the next cell?,sys,1,1.0,{'the synapse': 25}
Free fatty acids are carboxylic acids that contain long chains of what?,ref,1,0.48,"{'hydrocarbons': 12, 'lipds': 3, 'particles': 7, 'vapors': 3}"
Free fatty acids are carboxylic acids that contain long chains of what?,sys,1,0.52,"{'hydrocarbons': 13, 'ydrocarbons': 12}"
What do you call nutrients that your body needs in fairly large amounts?,ref,0,0.24,"{'B-complex': 10, 'antioxidants': 6, 'macronutrients': 6, 'super foods': 3}"
What do you call nutrients that your body needs in fairly large amounts?,sys,0,0.16,"{'amino acids': 5, 'hormones': 6, 'macronutrients': 4, 'vitamins': 10}"
What is the most important function of enzymes in animals?,ref,0,0.2,"{'carry oxygen': 6, 'excrete waste': 8, 'help digest food': 5, 'transport messages': 6}"
What is the most important function of enzymes in animals?,sys,1,1.0,{'help digest food': 25}
"After coming apart from the crystal, the individual ions are then surrounded by solvent particles in a process called what?",ref,0,0.12,"{'hydrolysis': 4, 'ionization': 5, 'osmosis': 13, 'solvation': 3}"
"After coming apart from the crystal, the individual ions are then surrounded by solvent particles in a process called what?",sys,1,0.32,"{'olvation': 6, 'solubility': 7, 'solute': 4, 'solvation': 8}"
A battery is a multiple connection of what kind of cells?,ref,1,0.36,"{'cabri cells': 7, 'localweather cells': 2, 'organic cells': 7, 'voltaic cells': 9}"
A battery is a multiple connection of what kind of cells?,sys,0,0.2,"{'carbon cells': 9, 'hydrogen cells': 4, 'lithium cells': 7, 'voltaic cells': 5}"
What is needed for a person to be affected by an autosomal dominant disorder?,ref,0,0.12,"{'extra alleles': 9, 'one isolated allele': 4, 'one less chromosome': 9, 'one mutated allele': 3}"
What is needed for a person to be affected by an autosomal dominant disorder?,sys,1,0.28,"{'one mutated allele': 7, 'two mutated alleles': 7, 'two mutated alleles and two mutated genes': 5, 'two mutated genes': 6}"
The rocks athe mid-ocean ridge are nearly free of what?,ref,0,0.28,"{'metals': 6, 'minerals': 4, 'scratches': 8, 'sediment': 7}"
The rocks athe mid-ocean ridge are nearly free of what?,sys,1,0.52,"{'gas': 3, 'sediment': 13, 'water': 9}"
What do we call a simple machine that consists of a rope and grooved wheel?,ref,1,0.36,"{'axle': 5, 'lever': 6, 'pedal': 5, 'pulley': 9}"
What do we call a simple machine that consists of a rope and grooved wheel?,sys,1,0.36,"{'horizontal': 6, 'horizontal and vertical': 5, 'pulley': 9, 'vertical': 5}"
What do you call health-promoting molecules that inhibit the oxidation of other molecules?,ref,0,0.28,"{'antioxidants': 7, 'hormones': 4, 'neurotransmitters': 5, 'nutrients': 9}"
What do you call health-promoting molecules that inhibit the oxidation of other molecules?,sys,0,0.16,"{'antioxidants': 4, 'fiber': 8, 'protein': 8, 'vitamin': 5}"
"In a correctly balanced equation, all coefficients must be what kind of numbers?",ref,0,0.36,"{'fractional': 3, 'negative': 10, 'prime': 3, 'whole': 9}"
"In a correctly balanced equation, all coefficients must be what kind of numbers?",sys,0,0.44,"{'negative': 14, 'whole': 11}"
"Highly reactive nonmetals, which only accept electrons and do not give them up, make poor what?",ref,0,0.12,"{'alloys': 10, 'electricity conductors': 3, 'electromagnets': 6, 'insulators': 6}"
"Highly reactive nonmetals, which only accept electrons and do not give them up, make poor what?",sys,0,0.24,"{'electricity conductors': 6, 'hydrogen': 7, 'nitrogen': 6, 'oxygen': 6}"
What is the passing of traits from parents to offspring called?,ref,0,0.24,"{'cell division': 7, 'heredity': 6, 'mutation': 7, 'variability': 5}"
What is the passing of traits from parents to offspring called?,sys,0,0.24,"{'heredity': 6, 'mutation': 9, 'variation': 10}"
What is the most important source of electromagnetic waves on earth?,ref,0,0.2,"{'clouds': 9, 'the moon': 4, 'the ocean': 7, 'the sun': 5}"
What is the most important source of electromagnetic waves on earth?,sys,1,0.4,"{'the earth': 9, 'the moon': 6, 'the sun': 10}"
Which part of the atmosphere do greenhouse gasses trap heat in?,ref,0,0.24,"{'lithosphere': 9, 'stratosphere': 7, 'thermosphere': 3, 'troposphere': 6}"
Which part of the atmosphere do greenhouse gasses trap heat in?,sys,0,0.2,"{'carbon dioxide': 5, 'nitrogen': 8, 'oxygen': 7, 'troposphere': 5}"
How are the fetuses of eutherian mammals connected to their mothers during gestation?,ref,0,0.2,"{'Movement Placenta': 9, 'altered placenta': 7, 'complex placenta': 5, 'visual placenta': 4}"
How are the fetuses of eutherian mammals connected to their mothers during gestation?,sys,1,1.0,{'complex placenta': 25}
Vivipary refers to the development and nourishment of a what?,ref,1,0.36,"{'egg': 9, 'embryo': 9, 'nucleus': 2, 'seed': 5}"
Vivipary refers to the development and nourishment of a what?,sys,0,0.28,"{'embryo': 7, 'ovary': 8, 'ovule': 8, 'ovum': 2}"
"What are the flattened, disk-shaped cells in blood that carry oxygen?",ref,1,0.4,"{'plasma': 5, 'platlets': 2, 'red blood cells': 10, 'white blood cells': 8}"
"What are the flattened, disk-shaped cells in blood that carry oxygen?",sys,1,1.0,{'red blood cells': 25}
What is matter in the universe that does not emit light called?,ref,0,0.28,"{'black matter': 8, 'cold matter': 4, 'dark matter': 7, 'hidden matter': 6}"
What is matter in the universe that does not emit light called?,sys,1,0.6,"{'dark matter': 15, 'helium': 10}"
"Without particles, water vapor could not do what?",ref,0,0.32,"{'condense': 8, 'dilute': 2, 'dissipate': 10, 'evaporate': 5}"
"Without particles, water vapor could not do what?",sys,0,0.16,"{'condense': 4, 'evaporate': 8, 'freeze': 13}"
"Sounds are produced when muscles in what organ are tensed, stretching the cords so they vibrate?",ref,0,0.16,"{'diaphragm': 8, 'larnyx': 4, 'thorax': 5, 'throat': 8}"
"Sounds are produced when muscles in what organ are tensed, stretching the cords so they vibrate?",sys,0,0.2,"{""'brain"": 5, 'heart': 8, 'larnyx': 5, ""lungs' 'eyes"": 7}"
What is most energy that is lost to the environment lost as?,ref,1,0.36,"{'gravity': 6, 'heat': 9, 'precipitation': 6, 'vapor': 4}"
What is most energy that is lost to the environment lost as?,sys,1,0.44,"{'cold': 5, 'heat': 11, 'light': 9}"
What is the resultant waste product of photosynthesis?,ref,0,0.2,"{'argon': 8, 'carbon': 6, 'oxygen': 5, 'sulfur': 6}"
What is the resultant waste product of photosynthesis?,sys,0,0.36,"{'carbon': 11, 'nitrogen': 5, 'oxygen': 9}"
What is the term for a measure of both speed and direction?,ref,0,0.28,"{'acceleration': 6, 'intensity': 9, 'momentum': 3, 'velocity': 7}"
What is the term for a measure of both speed and direction?,sys,1,0.32,"{'acceleration': 4, 'mass': 5, 'momentum': 8, 'velocity': 8}"
What is a body of freshwater that flows downhill in a channel?,ref,0,0.28,"{'a creek': 10, 'a river': 5, 'a stream': 7, 'an eddy': 3}"
What is a body of freshwater that flows downhill in a channel?,sys,0,0.16,"{'a stream': 4, 'lake': 7, 'river': 7, 'riverbed': 7}"
What form of reproduction creates offspring that are genetically identical to the parent?,ref,0,0.24,"{'asexual': 6, 'microscopic': 7, 'primitive': 5, 'sexual': 7}"
What form of reproduction creates offspring that are genetically identical to the parent?,sys,1,0.36,"{""'bipolar'"": 9, ""'reproductive'"": 7, 'asexual': 9}"
"Asteroids, comets, and planets move around the sun in curved paths called what?",ref,0,0.16,"{'curves': 10, 'ellipticals': 5, 'orbits': 4, 'satellites': 6}"
"Asteroids, comets, and planets move around the sun in curved paths called what?",sys,0,0.16,"{'circular': 7, 'lliptical': 6, 'orbits': 4, 'spherical': 8}"
The primary motor cortex is located in which lobe of the brain?,ref,0,0.24,"{'Occipital': 5, 'Parietal': 7, 'Temporal lobe': 7, 'frontal': 6}"
The primary motor cortex is located in which lobe of the brain?,sys,0,0.2,"{'frontal': 5, 'lateral': 6, 'parietal': 10, 'temporal': 4}"
The beginning of what season experiences the shortest period of daylight hours?,ref,0,0.28,"{'autumn': 8, 'spring': 6, 'summer': 4, 'winter': 7}"
The beginning of what season experiences the shortest period of daylight hours?,sys,0,0.16,"{'autumn': 9, 'spring': 5, 'summer': 7, 'winter': 4}"
The sex of developing crocodilians is determined by what during incubation?,ref,0,0.12,"{'the color of the eggs': 5, 'the location of the eggs': 6, 'the size of the eggs': 11, 'the temperature of the eggs': 3}"
The sex of developing crocodilians is determined by what during incubation?,sys,0,0.36,"{'humidity': 9, 'light': 4, 'temperature': 3, 'the temperature of the eggs': 9}"
What are the two main types of star clusters?,ref,0,0.24,"{'closed and spherical': 5, 'open and elliptical': 6, 'open and globular': 6, 'open and supergiant': 8}"
What are the two main types of star clusters?,sys,1,0.52,"{'globular': 12, 'open and globular': 13}"
Many species of flowering plants have coevolved with specific what?,ref,0,0.32,"{'climates': 6, 'pollinators': 8, 'predators': 2, 'spores': 9}"
Many species of flowering plants have coevolved with specific what?,sys,1,0.44,"{""'birds"": 1, 'insects': 7, ""mammals' 'plants"": 6, 'pollinators': 11}"
Do most waves strike the shore head on or at an angle?,ref,0,0.28,"{'at a distance': 4, 'at an angle': 7, 'head on': 4, 'side on': 10}"
Do most waves strike the shore head on or at an angle?,sys,0,0.48,"{'at an angle': 12, 'perpendicular': 13}"
"What ingredient has been used in brewing, winemaking and baking for thousands of years?",ref,0,0.24,"{'flour': 7, 'fruit': 4, 'oils': 8, 'yeast': 6}"
