question,source,accuracy,difficulty,distractor_effectiveness
What bonding is formed in polar amino acid side chains?,sys,1,0.6,"{'hydrogen bonding': 3, 'hydrogenation': 2}"
What is the name for the energy waves that radiate out from the center of an earthquake?,ref,0,0.2,"{'deep waves': 0, 'particle waves': 1, 'seismic waves': 1, 'volcanic waves': 3}"
What is the name for the energy waves that radiate out from the center of an earthquake?,sys,1,1.0,{'seismic waves': 5}
"During a human pregnancy, which trimester exhibits the greatest growth of the fetus and culminates in labor and delivery?",ref,0,0.2,"{'first trimester': 1, 'fourth trimester': 3, 'second trimester': 0, 'third trimester': 1}"
"During a human pregnancy, which trimester exhibits the greatest growth of the fetus and culminates in labor and delivery?",sys,0,0.2,"{'first trimester': 2, 'fourth trimester': 1, 'second trimester': 1, 'third trimester': 1}"
What do ecologists study at every level?,ref,0,0.0,"{'ecosystems': 0, 'plants': 1, 'solar system': 2, 'taxonomy': 2}"
What do ecologists study at every level?,sys,0,0.0,"{'ecosystems': 0, 'habitats': 2, 'species': 3}"
The main shaft of the penis is covered by relatively thick what?,ref,0,0.4,"{'bone': 1, 'cellulose': 0, 'collagen': 2, 'skin': 2}"
The main shaft of the penis is covered by relatively thick what?,sys,0,0.4,"{'bone': 0, 'fat': 0, 'muscle': 3, 'skin': 2}"
What is the broadest category in the linnaean system?,ref,0,0.2,"{'class': 0, 'domain': 4, 'kingdom': 1, 'phylum': 0}"
What is the broadest category in the linnaean system?,sys,1,1.0,{'kingdom': 5}
Reactants may also be present in such low concentrations that it is unlikely they will meet and do what?,ref,0,0.4,"{'collide': 2, 'depart': 1, 'explode': 2, 'melt': 0}"
Reactants may also be present in such low concentrations that it is unlikely they will meet and do what?,sys,1,0.6,"{'collide': 3, 'reactants': 2}"
"The three main body segments of an arthropod are head, thorax, and what?",ref,0,0.2,"{'abdomen': 1, 'gluteus': 3, 'legs': 0, 'tail': 1}"
"The three main body segments of an arthropod are head, thorax, and what?",sys,1,0.6,"{'abdomen': 3, 'dorsal': 1, 'leg': 0, 'ventral': 1}"
What is the term for what the earth rotates on?,ref,0,0.2,"{'axis': 1, 'compass': 1, 'radius': 2, 'tip': 1}"
What is the term for what the earth rotates on?,sys,1,0.6,"{'axis': 3, 'orbit': 2}"
What is the end product of glycolysis?,ref,0,0.2,"{'fructose': 1, 'gluclose': 1, 'hydrolysis': 2, 'pyruvate': 1}"
What is the end product of glycolysis?,sys,0,0.0,"{'amino acid': 0, 'glucose': 2, 'oxygen': 3, 'pyruvate': 0}"
A vector is any quantity that has magnitude and what?,ref,0,0.2,"{'direction': 1, 'latitude': 2, 'length': 0, 'longitude': 2}"
A vector is any quantity that has magnitude and what?,sys,0,0.2,"{'direction': 1, 'negative': 2, 'negative direction': 2, 'positive': 0}"
The softer connective tissue that fills the interior of most bone is referred to as what?,ref,0,0.4,"{'attached marrow': 0, 'bone marrow': 2, 'liquid marrow': 2, 'solid marrow': 1}"
The softer connective tissue that fills the interior of most bone is referred to as what?,sys,1,0.6,"{'bone marrow': 3, 'collagen': 1, 'fat': 0, 'muscle': 1}"
What is stored mainly in liver and muscle cells by humans and other vertebrates?,ref,0,0.4,"{'amylopectin': 2, 'glucose': 0, 'glycogen': 2, 'protein': 1}"
What is stored mainly in liver and muscle cells by humans and other vertebrates?,sys,0,0.2,"{'amino acid': 2, 'glycogen': 1, 'nucleic acid': 1, 'protein': 1}"
What soil is common in deciduous forests?,ref,0,0.0,"{'loam': 2, 'pedalfer': 0, 'sandy soil': 1, 'xerophyte': 2}"
What soil is common in deciduous forests?,sys,0,0.2,"{'clay': 0, 'limestone': 2, 'pedalfer': 1, 'sand': 2}"
What do voltmeters measure across a resistor?,ref,0,0.2,"{'amplitude': 1, 'energy loss': 1, 'the vibration drop': 2, 'the voltage drop': 1}"
What do voltmeters measure across a resistor?,sys,0,0.2,"{'current': 1, 'resistance': 2, 'the voltage drop': 1, 'voltage': 1}"
Cardiac muscle is found only in which part of the heart?,ref,0,0.2,"{'the bottom': 1, 'the left side': 1, 'the ridges': 2, 'the walls': 1}"
Cardiac muscle is found only in which part of the heart?,sys,0,0.0,"{'atrium': 4, 'the walls': 0, 'ventricle': 1}"
Wearing personal protective equipment such as goggles and gloves during an experiment is an example of what?,ref,0,0.2,"{'lab organization': 1, 'office politics': 1, 'pollution precaution': 2, 'safety precaution': 1}"
Wearing personal protective equipment such as goggles and gloves during an experiment is an example of what?,sys,0,0.0,"{'safety measure': 2, 'safety policy': 3, 'safety precaution': 0}"
The concentration of the hydrogen ion in a solution can be calculated when what is known?,ref,0,0.2,"{'ph': 1, 'pressure': 3, 'temperature': 1, 'velocity': 0}"
The concentration of the hydrogen ion in a solution can be calculated when what is known?,sys,1,0.6,"{'acid': 2, 'ph': 3}"
A fever also causes the immune system to make more of what?,ref,0,0.4,"{'insulin': 1, 'red blood cells': 0, 'urea': 2, 'white blood cells': 2}"
A fever also causes the immune system to make more of what?,sys,1,0.4,"{'blood cells': 1, 'plasma cells': 2, 'red blood cells': 0, 'white blood cells': 2}"
"Vascular plants all have roots, stems, and what?",ref,0,0.4,"{'beans': 2, 'flowers': 0, 'fruits': 1, 'leaves': 2}"
"Vascular plants all have roots, stems, and what?",sys,1,0.6,"{'leaf': 2, 'leaves': 3}"
"In an aqueous solution, what is the solvent?",ref,1,0.4,"{'any liquid': 2, 'oil': 1, 'saltwater': 0, 'water': 2}"
"In an aqueous solution, what is the solvent?",sys,0,0.2,"{'carbon dioxide': 1, 'hydrogen': 1, 'oxygen': 2, 'water': 1}"
What do scientists think to be the oldest eukaryotes?,ref,0,0.2,"{'arthropods': 3, 'bivalves': 1, 'ciliate': 0, 'protists': 1}"
What do scientists think to be the oldest eukaryotes?,sys,0,0.2,"{'chloroplasts': 1, 'mitochondria': 2, 'prokaryotes': 1, 'protists': 1}"
"Carpal, metacarpal and phalanx bones comprise what part of the body?",ref,0,0.2,"{'foot': 2, 'hand': 1, 'pelvis': 1, 'thumb': 1}"
"Carpal, metacarpal and phalanx bones comprise what part of the body?",sys,0,0.2,"{'foot': 1, 'hand': 1, 'ribcage': 0, 'thumb': 3}"
How did the first seed plants form seeds?,ref,0,0.4,"{'in cones': 2, 'in folds': 0, 'in leaves': 1, 'in stems': 2}"
How did the first seed plants form seeds?,sys,1,0.6,"{'in cones': 3, 'seeds': 2}"
What green cell structures of a leaf are visible under a high power microscope?,ref,1,0.6,"{'chloroplasts': 3, 'fibroblasts': 2, 'golgi apparatus': 0, 'veins': 0}"
What green cell structures of a leaf are visible under a high power microscope?,sys,1,1.0,"{'chloroids': 0, 'chlorophyll': 0, 'chloroplasts': 5}"
What indicates the speed at which a reaction proceeds?,ref,1,0.6,"{'reaction scale': 0, 'the reaction rate': 3, 'the transform rate': 2, 'time zone': 0}"
What indicates the speed at which a reaction proceeds?,sys,1,0.4,"{'react': 2, 'reactant': 0, 'reactant rate': 1, 'the reaction rate': 2}"
What type of climate does the coast of california have?,ref,0,0.2,"{'arctic': 2, 'mediterranean': 1, 'rainforest': 1, 'tropical': 1}"
What type of climate does the coast of california have?,sys,0,0.4,"{'arctic': 3, 'mediterranean': 2, 'tropical': 0}"
Solutions of nonelectrolytes such as ethanol do not contain dissolved ions and cannot conduct what?,ref,1,0.4,"{'current': 1, 'electricity': 2, 'light': 1, 'sound': 1}"
Solutions of nonelectrolytes such as ethanol do not contain dissolved ions and cannot conduct what?,sys,0,0.2,"{'electricity': 1, 'hydrogen': 1, 'nitrogen': 2, 'oxygen': 1}"
Most diplomonads and parabasalids are found in what kind of environment?,ref,0,0.2,"{'acidic': 2, 'anaerobic': 1, 'enzymatic': 0, 'skeletal': 2}"
Most diplomonads and parabasalids are found in what kind of environment?,sys,1,0.4,"{'acid': 2, 'anaerobic': 2, 'oxygen': 1}"
Oxygen is an element in what form of matter?,ref,0,0.4,"{'gas': 2, 'liquid': 0, 'plasma': 0, 'solid': 3}"
Oxygen is an element in what form of matter?,sys,0,0.2,"{'gas': 1, 'liquid': 1, 'plasma': 1, 'solid': 2}"
What do experts estimate is the cause for the extinction of hundreds of species every year?,ref,0,0.2,"{'human activities': 1, 'intraspecies competition': 3, 'migration': 0, 'predation': 1}"
What do experts estimate is the cause for the extinction of hundreds of species every year?,sys,1,0.6,"{'climate change': 0, 'deforestation': 1, 'human activities': 3, 'pollution': 1}"
What branch of science is concerned with matter and the changes that it can undergo?,ref,0,0.2,"{'biology': 2, 'chemistry': 1, 'geology': 2, 'physiology': 0}"
What branch of science is concerned with matter and the changes that it can undergo?,sys,0,0.0,"{'biology': 2, 'chemistry': 0, 'geology': 1, 'physics': 2}"
"No charge is actually created or destroyed when charges are separated as we have been discussing. rather, existing charges are moved about. in fact, in all situations the total amount of charge is always this?",ref,0,0.2,"{'constant': 1, 'less': 0, 'more': 3, 'smaller': 1}"
"No charge is actually created or destroyed when charges are separated as we have been discussing. rather, existing charges are moved about. in fact, in all situations the total amount of charge is always this?",sys,0,0.2,"{'constant': 1, 'negative': 3, 'positive': 1}"
What type of molecules help the plasma membrane keep its shape?,ref,0,0.2,"{'cholesterol': 1, 'magnesium': 0, 'metabolic': 1, 'proteins': 3}"
What type of molecules help the plasma membrane keep its shape?,sys,0,0.2,"{'cholesterol': 1, 'lipid': 3, 'protein': 1}"
"Unlike matter, which is continuously recycled through ecosystems, what must constantly be added to an ecosystem for use by organisms?",ref,0,0.2,"{'carbon': 0, 'energy': 1, 'fuel': 2, 'hydrogen': 2}"
"Unlike matter, which is continuously recycled through ecosystems, what must constantly be added to an ecosystem for use by organisms?",sys,0,0.2,"{'energy': 1, 'oxygen': 4, 'water': 0}"
What form of matter has a fixed volume but not a fixed shape?,ref,1,0.4,"{'gas': 1, 'liquid': 2, 'mixture': 2, 'solid': 0}"
What form of matter has a fixed volume but not a fixed shape?,sys,0,0.2,"{'gas': 1, 'liquid': 1, 'plasma': 2, 'solid': 1}"
Why is closed reduction simpler than open reduction in bone repair?,ref,0,0.0,"{'no medicine needed': 2, 'no pain pills needed': 1, 'no surgery needed': 0, 'no treatment needed': 2}"
Why is closed reduction simpler than open reduction in bone repair?,sys,1,1.0,"{'different types of fractures': 0, 'no surgery needed': 5}"
What do methanogens act as in sewage treatment plants?,ref,0,0.0,"{'as decomposers': 0, 'creators': 2, 'fertilizers': 3, 'killers': 0}"
What do methanogens act as in sewage treatment plants?,sys,0,0.0,"{""'as producers"": 1, 'as consumers': 1, ""as consumers'"": 3, 'as decomposers': 0}"
"When resources are limited, populations exhibit what type of growth?",ref,0,0.2,"{'component growth': 0, 'efficient growth': 2, 'lasting growth': 2, 'logistic growth': 1}"
"When resources are limited, populations exhibit what type of growth?",sys,0,0.4,"{'exponential decay': 1, 'exponential growth': 2, 'logistic growth': 2}"
What protects the brain and spinal cord in the central nervous system?,ref,0,0.2,"{'Flexing': 2, 'dermis': 0, 'meninges': 1, 'neutrophils': 2}"
What protects the brain and spinal cord in the central nervous system?,sys,1,0.4,"{'cerebellum': 1, 'cerebrospinal fluid': 1, 'meninges': 2, 'ventricle': 1}"
Heating ice to its melting point (0°c) gives its molecules enough energy to do what?,ref,0,0.2,"{'evaporate': 1, 'freeze': 1, 'move': 1, 'settle': 2}"
Heating ice to its melting point (0°c) gives its molecules enough energy to do what?,sys,1,0.6,"{'change': 1, 'change again': 1, 'move': 3}"
What occur in arteries that can cause heart attacks and strokes?,ref,0,0.2,"{'clots': 1, 'lesions': 1, 'toxins': 1, 'tumors': 2}"
What occur in arteries that can cause heart attacks and strokes?,sys,0,0.0,"{'blood': 1, 'blood pressure': 1, 'cholesterol': 3, 'clots': 0}"
The added nutrients from fertilizer often cause excessive growth of what organism?,ref,0,0.2,"{'algae': 1, 'crustaceans': 0, 'mushrooms': 1, 'sediments': 3}"
The added nutrients from fertilizer often cause excessive growth of what organism?,sys,1,0.4,"{'algae': 2, 'bacteria': 2, 'fungi': 1, 'viruses': 0}"
An increase in what levels results in sound waves that are louder and of greater intensity?,ref,1,0.4,"{'decibel levels': 2, 'heat levels': 1, 'height levels': 0, 'radiation levels': 2}"
An increase in what levels results in sound waves that are louder and of greater intensity?,sys,1,0.6,"{'decibel levels': 3, 'high': 1, 'low': 1}"
What is it called when two plates slide past each other in opposite directions?,ref,1,0.4,"{'plate divergence': 1, 'tectonic movement': 0, 'transform plate boundary': 2, 'transformation': 2}"
What is it called when two plates slide past each other in opposite directions?,sys,0,0.0,"{'ransform fault': 3, 'transform fault boundary': 2, 'transform plate boundary': 0}"
What force occurs because no surface is perfectly smooth?,ref,0,0.2,"{'friction': 1, 'gravity': 1, 'tension': 1, 'vibration': 2}"
What force occurs because no surface is perfectly smooth?,sys,0,0.2,"{'friction': 1, 'frictional force': 3, 'gravity': 1}"
What structure collect fluid that leaks out from blood capillaries?,ref,0,0.2,"{'alveoli': 2, 'lymph capillaries': 1, 'pulmonary capillaries': 2, 'varicose veins': 0}"
What structure collect fluid that leaks out from blood capillaries?,sys,0,0.2,"{'capillaries': 4, 'lymph capillaries': 1}"
What is the eighth planet from our sun?,ref,0,0.2,"{'earth': 1, 'mars': 1, 'neptune': 1, 'uranus': 2}"
What is the eighth planet from our sun?,sys,0,0.0,"{'earth': 2, 'jupiter': 0, 'mars': 3, 'neptune': 0}"
Where is dna located in prokaryotic cells?,ref,0,0.2,"{'cytoplasm': 1, 'cytoskeleton': 1, 'mitochondria': 1, 'ribosomes': 2}"
Where is dna located in prokaryotic cells?,sys,0,0.2,"{'cytoplasm': 1, 'mitochondria': 0, 'ribosome': 1, 'ucleus': 3}"
"Water is considered a what since it is a polar molecule with slightly positive and slightly negative charges, so ions and polar molecules can readily dissolve in it?",ref,1,0.4,"{'osmotic': 0, 'pigment': 2, 'solute': 1, 'solvent': 2}"
"Water is considered a what since it is a polar molecule with slightly positive and slightly negative charges, so ions and polar molecules can readily dissolve in it?",sys,1,0.8,"{'hydrostatic': 1, 'solvent': 4}"
The pressure inside a container is dependent on the amount of what inside the container?,ref,0,0.2,"{'air': 2, 'emissions': 1, 'gas': 1, 'liquids': 1}"
The pressure inside a container is dependent on the amount of what inside the container?,sys,0,0.2,"{'gas': 1, 'helium': 2, 'nitrogen': 1, 'oxygen': 1}"
What are plant structures that contain male and/or female reproductive organs?,ref,0,0.2,"{'flowers': 1, 'leaves': 2, 'roots': 1, 'stems': 1}"
What are plant structures that contain male and/or female reproductive organs?,sys,0,0.4,"{'flowers': 2, 'mushrooms': 0, 'seeds': 0, 'trees': 3}"
Each species has a particular way of making a living which is called its what?,ref,0,0.0,"{'habit': 1, 'life-cycle': 2, 'niche': 0, 'system': 2}"
Each species has a particular way of making a living which is called its what?,sys,1,0.6,"{'bitat': 0, 'habitat': 2, 'niche': 3}"
"Both the forward reaction and the reverse reaction continue to occur, so chemical equilibrium is said to be what, rather than static?",ref,0,0.2,"{'abrasive': 2, 'dynamic': 1, 'fluid': 0, 'stable': 2}"
"Both the forward reaction and the reverse reaction continue to occur, so chemical equilibrium is said to be what, rather than static?",sys,1,0.6,"{'dynamic': 3, 'static': 2}"
What is the watery fluid that bathes tissues and organs and contains protective white blood cells but does not contain erythrocytes?,ref,1,0.4,"{'basil': 2, 'lymph': 2, 'secretion': 1, 'stomach': 0}"
What is the watery fluid that bathes tissues and organs and contains protective white blood cells but does not contain erythrocytes?,sys,0,0.0,"{'blood': 2, 'hemoglobin': 1, 'lymph': 0, 'plasma': 2}"
How many openings do adult tunicates have that siphon water in and out of the body?,ref,0,0.0,"{'four': 2, 'one': 3, 'three': 0, 'two': 0}"
How many openings do adult tunicates have that siphon water in and out of the body?,sys,1,0.6,"{'four': 0, 'three': 2, 'two': 3}"
What is the term for the combined forces acting on an object?,ref,1,0.6,"{'blunt force': 1, 'critical force': 0, 'net force': 3, 'total impact': 1}"
What is the term for the combined forces acting on an object?,sys,0,0.2,"{'mass': 2, 'momentum': 1, 'net force': 1, 'velocity': 1}"
What is the name of the first stage of photosynthesis?,ref,0,0.2,"{'absorption': 0, 'consumption': 4, 'contamination': 0, 'light reactions': 1}"
What is the name of the first stage of photosynthesis?,sys,1,0.6,"{'light reactions': 3, 'oxygen reactions': 2}"
What are endothermic tetrapod vertebrates most commonly called?,ref,0,0.2,"{'birds': 1, 'insects': 2, 'mammals': 1, 'reptiles': 1}"
What are endothermic tetrapod vertebrates most commonly called?,sys,0,0.2,"{'birds': 1, 'insects': 1, 'mammals': 2, 'reptiles': 1}"
What is the space between a neuron and the next cell?,ref,1,0.4,"{'cell divide': 0, 'dendritic gap': 1, 'neurotransmitter passage': 2, 'the synapse': 2}"
What is the space between a neuron and the next cell?,sys,1,1.0,{'the synapse': 5}
Free fatty acids are carboxylic acids that contain long chains of what?,ref,0,0.2,"{'hydrocarbons': 1, 'lipds': 0, 'particles': 3, 'vapors': 1}"
Free fatty acids are carboxylic acids that contain long chains of what?,sys,1,0.6,"{'hydrocarbons': 3, 'ydrocarbons': 2}"
What do you call nutrients that your body needs in fairly large amounts?,ref,0,0.4,"{'B-complex': 0, 'antioxidants': 2, 'macronutrients': 2, 'super foods': 1}"
What do you call nutrients that your body needs in fairly large amounts?,sys,1,0.4,"{'amino acids': 0, 'hormones': 1, 'macronutrients': 2, 'vitamins': 2}"
What is the most important function of enzymes in animals?,ref,0,0.0,"{'carry oxygen': 0, 'excrete waste': 1, 'help digest food': 0, 'transport messages': 4}"
What is the most important function of enzymes in animals?,sys,1,1.0,{'help digest food': 5}
"After coming apart from the crystal, the individual ions are then surrounded by solvent particles in a process called what?",ref,0,0.2,"{'hydrolysis': 1, 'ionization': 1, 'osmosis': 2, 'solvation': 1}"
"After coming apart from the crystal, the individual ions are then surrounded by solvent particles in a process called what?",sys,0,0.0,"{'olvation': 2, 'solubility': 2, 'solute': 1, 'solvation': 0}"
A battery is a multiple connection of what kind of cells?,ref,1,0.4,"{'cabri cells': 1, 'localweather cells': 1, 'organic cells': 1, 'voltaic cells': 2}"
A battery is a multiple connection of what kind of cells?,sys,0,0.2,"{'carbon cells': 1, 'hydrogen cells': 1, 'lithium cells': 2, 'voltaic cells': 1}"
What is needed for a person to be affected by an autosomal dominant disorder?,ref,0,0.2,"{'extra alleles': 1, 'one isolated allele': 3, 'one less chromosome': 0, 'one mutated allele': 1}"
What is needed for a person to be affected by an autosomal dominant disorder?,sys,0,0.4,"{'one mutated allele': 2, 'two mutated alleles': 0, 'two mutated alleles and two mutated genes': 3, 'two mutated genes': 0}"
The rocks athe mid-ocean ridge are nearly free of what?,ref,0,0.0,"{'metals': 0, 'minerals': 4, 'scratches': 1, 'sediment': 0}"
The rocks athe mid-ocean ridge are nearly free of what?,sys,1,0.6,"{'gas': 2, 'sediment': 3, 'water': 0}"
What do we call a simple machine that consists of a rope and grooved wheel?,ref,0,0.2,"{'axle': 1, 'lever': 2, 'pedal': 1, 'pulley': 1}"
What do we call a simple machine that consists of a rope and grooved wheel?,sys,0,0.0,"{'horizontal': 1, 'horizontal and vertical': 3, 'pulley': 0, 'vertical': 1}"
What do you call health-promoting molecules that inhibit the oxidation of other molecules?,ref,1,0.4,"{'antioxidants': 2, 'hormones': 0, 'neurotransmitters': 2, 'nutrients': 1}"
What do you call health-promoting molecules that inhibit the oxidation of other molecules?,sys,1,0.4,"{'antioxidants': 2, 'fiber': 1, 'protein': 2, 'vitamin': 0}"
"In a correctly balanced equation, all coefficients must be what kind of numbers?",ref,0,0.2,"{'fractional': 1, 'negative': 3, 'prime': 0, 'whole': 1}"
"In a correctly balanced equation, all coefficients must be what kind of numbers?",sys,0,0.4,"{'negative': 3, 'whole': 2}"
"Highly reactive nonmetals, which only accept electrons and do not give them up, make poor what?",ref,1,0.4,"{'alloys': 1, 'electricity conductors': 2, 'electromagnets': 1, 'insulators': 1}"
"Highly reactive nonmetals, which only accept electrons and do not give them up, make poor what?",sys,0,0.4,"{'electricity conductors': 2, 'hydrogen': 0, 'nitrogen': 1, 'oxygen': 2}"
What is the passing of traits from parents to offspring called?,ref,0,0.0,"{'cell division': 1, 'heredity': 0, 'mutation': 0, 'variability': 4}"
What is the passing of traits from parents to offspring called?,sys,0,0.0,"{'heredity': 0, 'mutation': 2, 'variation': 3}"
What is the most important source of electromagnetic waves on earth?,ref,0,0.0,"{'clouds': 0, 'the moon': 1, 'the ocean': 4, 'the sun': 0}"
What is the most important source of electromagnetic waves on earth?,sys,1,1.0,"{'the earth': 0, 'the moon': 0, 'the sun': 5}"
Which part of the atmosphere do greenhouse gasses trap heat in?,ref,1,0.6,"{'lithosphere': 2, 'stratosphere': 0, 'thermosphere': 0, 'troposphere': 3}"
Which part of the atmosphere do greenhouse gasses trap heat in?,sys,0,0.2,"{'carbon dioxide': 1, 'nitrogen': 1, 'oxygen': 2, 'troposphere': 1}"
How are the fetuses of eutherian mammals connected to their mothers during gestation?,ref,1,0.4,"{'Movement Placenta': 0, 'altered placenta': 2, 'complex placenta': 2, 'visual placenta': 1}"
How are the fetuses of eutherian mammals connected to their mothers during gestation?,sys,1,1.0,{'complex placenta': 5}
Vivipary refers to the development and nourishment of a what?,ref,0,0.0,"{'egg': 1, 'embryo': 0, 'nucleus': 1, 'seed': 3}"
Vivipary refers to the development and nourishment of a what?,sys,0,0.2,"{'embryo': 1, 'ovary': 2, 'ovule': 0, 'ovum': 2}"
"What are the flattened, disk-shaped cells in blood that carry oxygen?",ref,0,0.2,"{'plasma': 0, 'platlets': 1, 'red blood cells': 1, 'white blood cells': 3}"
"What are the flattened, disk-shaped cells in blood that carry oxygen?",sys,1,1.0,{'red blood cells': 5}
What is matter in the universe that does not emit light called?,ref,1,0.4,"{'black matter': 1, 'cold matter': 1, 'dark matter': 2, 'hidden matter': 1}"
What is matter in the universe that does not emit light called?,sys,0,0.4,"{'dark matter': 2, 'helium': 3}"
"Without particles, water vapor could not do what?",ref,0,0.2,"{'condense': 1, 'dilute': 2, 'dissipate': 2, 'evaporate': 0}"
"Without particles, water vapor could not do what?",sys,0,0.2,"{'condense': 1, 'evaporate': 2, 'freeze': 2}"
"Sounds are produced when muscles in what organ are tensed, stretching the cords so they vibrate?",ref,0,0.2,"{'diaphragm': 1, 'larnyx': 1, 'thorax': 2, 'throat': 1}"
"Sounds are produced when muscles in what organ are tensed, stretching the cords so they vibrate?",sys,0,0.2,"{""'brain"": 0, 'heart': 2, 'larnyx': 1, ""lungs' 'eyes"": 2}"
What is most energy that is lost to the environment lost as?,ref,0,0.0,"{'gravity': 0, 'heat': 0, 'precipitation': 2, 'vapor': 3}"
What is most energy that is lost to the environment lost as?,sys,0,0.4,"{'cold': 3, 'heat': 2, 'light': 0}"
What is the resultant waste product of photosynthesis?,ref,1,0.8,"{'argon': 0, 'carbon': 1, 'oxygen': 4, 'sulfur': 0}"
What is the resultant waste product of photosynthesis?,sys,0,0.0,"{'carbon': 4, 'nitrogen': 1, 'oxygen': 0}"
What is the term for a measure of both speed and direction?,ref,0,0.0,"{'acceleration': 2, 'intensity': 2, 'momentum': 1, 'velocity': 0}"
What is the term for a measure of both speed and direction?,sys,0,0.2,"{'acceleration': 0, 'mass': 2, 'momentum': 2, 'velocity': 1}"
What is a body of freshwater that flows downhill in a channel?,ref,0,0.2,"{'a creek': 1, 'a river': 2, 'a stream': 1, 'an eddy': 1}"
What is a body of freshwater that flows downhill in a channel?,sys,0,0.4,"{'a stream': 2, 'lake': 1, 'river': 0, 'riverbed': 2}"
What form of reproduction creates offspring that are genetically identical to the parent?,ref,1,0.6,"{'asexual': 3, 'microscopic': 1, 'primitive': 1, 'sexual': 0}"
What form of reproduction creates offspring that are genetically identical to the parent?,sys,1,0.6,"{""'bipolar'"": 1, ""'reproductive'"": 1, 'asexual': 3}"
"Asteroids, comets, and planets move around the sun in curved paths called what?",ref,0,0.2,"{'curves': 0, 'ellipticals': 2, 'orbits': 1, 'satellites': 2}"
"Asteroids, comets, and planets move around the sun in curved paths called what?",sys,0,0.2,"{'circular': 1, 'lliptical': 2, 'orbits': 1, 'spherical': 1}"
The primary motor cortex is located in which lobe of the brain?,ref,0,0.0,"{'Occipital': 2, 'Parietal': 2, 'Temporal lobe': 1, 'frontal': 0}"
The primary motor cortex is located in which lobe of the brain?,sys,1,0.4,"{'frontal': 2, 'lateral': 2, 'parietal': 0, 'temporal': 1}"
The beginning of what season experiences the shortest period of daylight hours?,ref,0,0.4,"{'autumn': 0, 'spring': 0, 'summer': 3, 'winter': 2}"
The beginning of what season experiences the shortest period of daylight hours?,sys,0,0.2,"{'autumn': 2, 'spring': 1, 'summer': 1, 'winter': 1}"
The sex of developing crocodilians is determined by what during incubation?,ref,0,0.2,"{'the color of the eggs': 1, 'the location of the eggs': 2, 'the size of the eggs': 1, 'the temperature of the eggs': 1}"
The sex of developing crocodilians is determined by what during incubation?,sys,1,0.4,"{'humidity': 1, 'light': 1, 'temperature': 1, 'the temperature of the eggs': 2}"
What are the two main types of star clusters?,ref,0,0.2,"{'closed and spherical': 1, 'open and elliptical': 1, 'open and globular': 1, 'open and supergiant': 2}"
What are the two main types of star clusters?,sys,1,0.6,"{'globular': 2, 'open and globular': 3}"
Many species of flowering plants have coevolved with specific what?,ref,1,0.6,"{'climates': 0, 'pollinators': 3, 'predators': 1, 'spores': 1}"
Many species of flowering plants have coevolved with specific what?,sys,0,0.2,"{""'birds"": 3, 'insects': 1, ""mammals' 'plants"": 0, 'pollinators': 1}"
Do most waves strike the shore head on or at an angle?,ref,0,0.4,"{'at a distance': 0, 'at an angle': 2, 'head on': 0, 'side on': 3}"
Do most waves strike the shore head on or at an angle?,sys,1,0.8,"{'at an angle': 4, 'perpendicular': 1}"
"What ingredient has been used in brewing, winemaking and baking for thousands of years?",ref,0,0.2,"{'flour': 2, 'fruit': 2, 'oils': 0, 'yeast': 1}"
"What ingredient has been used in brewing, winemaking and baking for thousands of years?",sys,0,0.2,"{'flour': 1, 'salt': 0, 'sugar': 3, 'yeast': 1}"
"The tibia is the larger, weight-bearing bone located on the medial side of the leg. the fibula is the slender bone of the lateral side of the leg and does not do what?",ref,1,0.8,"{'bear weight': 4, 'drive weight': 1, 'resist weight': 0, 'support weight': 0}"
"The tibia is the larger, weight-bearing bone located on the medial side of the leg. the fibula is the slender bone of the lateral side of the leg and does not do what?",sys,0,0.2,"{'bear weight': 1, 'femur': 0, 'fibula': 1, 'tibia': 3}"
What are reptiles unable to absorb through their skin because of scales?,ref,0,0.2,"{'carbon': 0, 'food': 2, 'oxygen': 1, 'water': 2}"
What are reptiles unable to absorb through their skin because of scales?,sys,1,1.0,{'oxygen': 5}
All types of cells are enclosed by what?,ref,1,0.4,"{'cell wall': 0, 'membrane': 2, 'stoma': 1, 'substrate': 2}"
All types of cells are enclosed by what?,sys,1,1.0,{'membrane': 5}
What causes symptoms associated with sickle-cell disease?,ref,1,0.4,"{'genetic drift': 1, 'pleiotropic effects': 2, 'spontaneous mutation': 1, 'transgene effects': 1}"
What causes symptoms associated with sickle-cell disease?,sys,1,0.8,"{'hydrogen': 1, 'nitrogen': 0, 'oxygen': 0, 'pleiotropic effects': 4}"
"Candida and trichophyton are examples of disease-causing types of what organisms, which become parasitic?",ref,0,0.0,"{'bacteria': 4, 'fungi': 0, 'viruses': 1, 'yeast': 0}"
"Candida and trichophyton are examples of disease-causing types of what organisms, which become parasitic?",sys,0,0.0,"{'bacteria': 2, 'fungi': 0, 'parasites': 2, 'viruses': 1}"
What type of cells detect stimuli?,ref,0,0.0,"{'expressive nerve cells': 3, 'grid nerve cells': 0, 'muscle cells': 2, 'sensory nerve cells': 0}"
What type of cells detect stimuli?,sys,0,0.2,"{'muscle cells': 1, 'neurons': 3, 'sensory nerve cells': 1}"
What 3 things do animals need to live and survive?,ref,1,0.4,"{'air, water, and food': 2, 'air, water, and socialization': 1, 'sex, water, and sleep': 1, 'water, food, and an ecosystem': 1}"
