question,source,accuracy,difficulty,distractor_effectiveness
The pressure inside a container is dependent on the amount of what inside the container?,ref,0,0.0,"{'air': 4, 'emissions': 1, 'gas': 0, 'liquids': 0}"
The pressure inside a container is dependent on the amount of what inside the container?,sys,1,0.4,"{'gas': 2, 'helium': 1, 'nitrogen': 1, 'oxygen': 1}"
What are plant structures that contain male and/or female reproductive organs?,ref,0,0.4,"{'flowers': 2, 'leaves': 1, 'roots': 0, 'stems': 2}"
What are plant structures that contain male and/or female reproductive organs?,sys,0,0.2,"{'flowers': 1, 'mushrooms': 1, 'seeds': 2, 'trees': 1}"
Each species has a particular way of making a living which is called its what?,ref,0,0.2,"{'habit': 1, 'life-cycle': 2, 'niche': 1, 'system': 1}"
Each species has a particular way of making a living which is called its what?,sys,0,0.2,"{'bitat': 2, 'habitat': 2, 'niche': 1}"
"Both the forward reaction and the reverse reaction continue to occur, so chemical equilibrium is said to be what, rather than static?",ref,1,0.4,"{'abrasive': 1, 'dynamic': 2, 'fluid': 1, 'stable': 1}"
"Both the forward reaction and the reverse reaction continue to occur, so chemical equilibrium is said to be what, rather than static?",sys,1,0.6,"{'dynamic': 3, 'static': 2}"
What is the watery fluid that bathes tissues and organs and contains protective white blood cells but does not contain erythrocytes?,ref,0,0.2,"{'basil': 1, 'lymph': 1, 'secretion': 1, 'stomach': 2}"
What is the watery fluid that bathes tissues and organs and contains protective white blood cells but does not contain erythrocytes?,sys,1,0.6,"{'blood': 1, 'hemoglobin': 0, 'lymph': 3, 'plasma': 1}"
How many openings do adult tunicates have that siphon water in and out of the body?,ref,0,0.2,"{'four': 1, 'one': 2, 'three': 1, 'two': 1}"
How many openings do adult tunicates have that siphon water in and out of the body?,sys,1,0.6,"{'four': 1, 'three': 1, 'two': 3}"
What is the term for the combined forces acting on an object?,ref,0,0.0,"{'blunt force': 2, 'critical force': 1, 'net force': 0, 'total impact': 2}"
What is the term for the combined forces acting on an object?,sys,1,0.4,"{'mass': 1, 'momentum': 1, 'net force': 2, 'velocity': 1}"
What is the name of the first stage of photosynthesis?,ref,0,0.2,"{'absorption': 1, 'consumption': 2, 'contamination': 1, 'light reactions': 1}"
What is the name of the first stage of photosynthesis?,sys,1,0.6,"{'light reactions': 3, 'oxygen reactions': 2}"
What are endothermic tetrapod vertebrates most commonly called?,ref,0,0.4,"{'birds': 2, 'insects': 1, 'mammals': 2, 'reptiles': 0}"
What are endothermic tetrapod vertebrates most commonly called?,sys,1,0.4,"{'birds': 2, 'insects': 1, 'mammals': 1, 'reptiles': 1}"
What is the space between a neuron and the next cell?,ref,0,0.0,"{'cell divide': 4, 'dendritic gap': 1, 'neurotransmitter passage': 0, 'the synapse': 0}"
What is the space between a neuron and the next cell?,sys,1,1.0,{'the synapse': 5}
Free fatty acids are carboxylic acids that contain long chains of what?,ref,1,0.6,"{'hydrocarbons': 3, 'lipds': 1, 'particles': 1, 'vapors': 0}"
Free fatty acids are carboxylic acids that contain long chains of what?,sys,0,0.2,"{'hydrocarbons': 1, 'ydrocarbons': 4}"
What do you call nutrients that your body needs in fairly large amounts?,ref,0,0.2,"{'B-complex': 0, 'antioxidants': 4, 'macronutrients': 1, 'super foods': 0}"
What do you call nutrients that your body needs in fairly large amounts?,sys,0,0.0,"{'amino acids': 1, 'hormones': 3, 'macronutrients': 0, 'vitamins': 1}"
What is the most important function of enzymes in animals?,ref,0,0.0,"{'carry oxygen': 1, 'excrete waste': 3, 'help digest food': 0, 'transport messages': 1}"
What is the most important function of enzymes in animals?,sys,1,1.0,{'help digest food': 5}
"After coming apart from the crystal, the individual ions are then surrounded by solvent particles in a process called what?",ref,0,0.4,"{'hydrolysis': 2, 'ionization': 0, 'osmosis': 1, 'solvation': 2}"
"After coming apart from the crystal, the individual ions are then surrounded by solvent particles in a process called what?",sys,1,0.4,"{'olvation': 1, 'solubility': 1, 'solute': 1, 'solvation': 2}"
A battery is a multiple connection of what kind of cells?,ref,0,0.0,"{'cabri cells': 1, 'localweather cells': 0, 'organic cells': 4, 'voltaic cells': 0}"
A battery is a multiple connection of what kind of cells?,sys,0,0.2,"{'carbon cells': 3, 'hydrogen cells': 0, 'lithium cells': 1, 'voltaic cells': 1}"
What is needed for a person to be affected by an autosomal dominant disorder?,ref,0,0.2,"{'extra alleles': 2, 'one isolated allele': 1, 'one less chromosome': 1, 'one mutated allele': 1}"
What is needed for a person to be affected by an autosomal dominant disorder?,sys,1,0.6,"{'one mutated allele': 3, 'two mutated alleles': 1, 'two mutated alleles and two mutated genes': 0, 'two mutated genes': 1}"
The rocks athe mid-ocean ridge are nearly free of what?,ref,1,0.4,"{'metals': 2, 'minerals': 0, 'scratches': 1, 'sediment': 2}"
The rocks athe mid-ocean ridge are nearly free of what?,sys,1,0.4,"{'gas': 2, 'sediment': 2, 'water': 1}"
What do we call a simple machine that consists of a rope and grooved wheel?,ref,1,0.4,"{'axle': 1, 'lever': 1, 'pedal': 1, 'pulley': 2}"
What do we call a simple machine that consists of a rope and grooved wheel?,sys,0,0.0,"{'horizontal': 2, 'horizontal and vertical': 1, 'pulley': 0, 'vertical': 2}"
What do you call health-promoting molecules that inhibit the oxidation of other molecules?,ref,1,0.4,"{'antioxidants': 2, 'hormones': 1, 'neurotransmitters': 0, 'nutrients': 2}"
What do you call health-promoting molecules that inhibit the oxidation of other molecules?,sys,0,0.2,"{'antioxidants': 1, 'fiber': 2, 'protein': 1, 'vitamin': 1}"
"In a correctly balanced equation, all coefficients must be what kind of numbers?",ref,1,0.4,"{'fractional': 0, 'negative': 1, 'prime': 2, 'whole': 2}"
"In a correctly balanced equation, all coefficients must be what kind of numbers?",sys,0,0.4,"{'negative': 3, 'whole': 2}"
"Highly reactive nonmetals, which only accept electrons and do not give them up, make poor what?",ref,1,0.8,"{'alloys': 1, 'electricity conductors': 4, 'electromagnets': 0, 'insulators': 0}"
"Highly reactive nonmetals, which only accept electrons and do not give them up, make poor what?",sys,0,0.0,"{'electricity conductors': 0, 'hydrogen': 1, 'nitrogen': 0, 'oxygen': 4}"
What is the passing of traits from parents to offspring called?,ref,0,0.0,"{'cell division': 2, 'heredity': 0, 'mutation': 1, 'variability': 2}"
What is the passing of traits from parents to offspring called?,sys,0,0.0,"{'heredity': 0, 'mutation': 5, 'variation': 0}"
What is the most important source of electromagnetic waves on earth?,ref,1,0.6,"{'clouds': 2, 'the moon': 0, 'the ocean': 0, 'the sun': 3}"
What is the most important source of electromagnetic waves on earth?,sys,1,0.6,"{'the earth': 2, 'the moon': 0, 'the sun': 3}"
Which part of the atmosphere do greenhouse gasses trap heat in?,ref,0,0.2,"{'lithosphere': 2, 'stratosphere': 0, 'thermosphere': 2, 'troposphere': 1}"
Which part of the atmosphere do greenhouse gasses trap heat in?,sys,0,0.4,"{'carbon dioxide': 1, 'nitrogen': 0, 'oxygen': 2, 'troposphere': 2}"
How are the fetuses of eutherian mammals connected to their mothers during gestation?,ref,0,0.4,"{'Movement Placenta': 1, 'altered placenta': 2, 'complex placenta': 2, 'visual placenta': 0}"
How are the fetuses of eutherian mammals connected to their mothers during gestation?,sys,1,1.0,{'complex placenta': 5}
Vivipary refers to the development and nourishment of a what?,ref,0,0.4,"{'egg': 0, 'embryo': 2, 'nucleus': 3, 'seed': 0}"
Vivipary refers to the development and nourishment of a what?,sys,1,0.4,"{'embryo': 2, 'ovary': 1, 'ovule': 1, 'ovum': 1}"
"What are the flattened, disk-shaped cells in blood that carry oxygen?",ref,0,0.0,"{'plasma': 0, 'platlets': 3, 'red blood cells': 0, 'white blood cells': 2}"
"What are the flattened, disk-shaped cells in blood that carry oxygen?",sys,1,1.0,{'red blood cells': 5}
What is matter in the universe that does not emit light called?,ref,0,0.2,"{'black matter': 0, 'cold matter': 1, 'dark matter': 1, 'hidden matter': 3}"
What is matter in the universe that does not emit light called?,sys,0,0.2,"{'dark matter': 1, 'helium': 4}"
"Without particles, water vapor could not do what?",ref,0,0.2,"{'condense': 1, 'dilute': 1, 'dissipate': 2, 'evaporate': 1}"
"Without particles, water vapor could not do what?",sys,0,0.0,"{'condense': 0, 'evaporate': 2, 'freeze': 3}"
"Sounds are produced when muscles in what organ are tensed, stretching the cords so they vibrate?",ref,0,0.4,"{'diaphragm': 3, 'larnyx': 2, 'thorax': 0, 'throat': 0}"
"Sounds are produced when muscles in what organ are tensed, stretching the cords so they vibrate?",sys,0,0.2,"{""'brain"": 1, 'heart': 1, 'larnyx': 1, ""lungs' 'eyes"": 2}"
What is most energy that is lost to the environment lost as?,ref,0,0.0,"{'gravity': 2, 'heat': 0, 'precipitation': 1, 'vapor': 2}"
What is most energy that is lost to the environment lost as?,sys,0,0.4,"{'cold': 3, 'heat': 2, 'light': 0}"
What is the resultant waste product of photosynthesis?,ref,1,0.4,"{'argon': 1, 'carbon': 0, 'oxygen': 2, 'sulfur': 2}"
What is the resultant waste product of photosynthesis?,sys,0,0.4,"{'carbon': 1, 'nitrogen': 2, 'oxygen': 2}"
What is the term for a measure of both speed and direction?,ref,0,0.2,"{'acceleration': 2, 'intensity': 0, 'momentum': 2, 'velocity': 1}"
What is the term for a measure of both speed and direction?,sys,0,0.2,"{'acceleration': 0, 'mass': 1, 'momentum': 3, 'velocity': 1}"
What is a body of freshwater that flows downhill in a channel?,ref,0,0.0,"{'a creek': 1, 'a river': 2, 'a stream': 0, 'an eddy': 2}"
What is a body of freshwater that flows downhill in a channel?,sys,0,0.2,"{'a stream': 1, 'lake': 1, 'river': 1, 'riverbed': 2}"
What form of reproduction creates offspring that are genetically identical to the parent?,ref,0,0.4,"{'asexual': 2, 'microscopic': 1, 'primitive': 2, 'sexual': 0}"
What form of reproduction creates offspring that are genetically identical to the parent?,sys,0,0.0,"{""'bipolar'"": 3, ""'reproductive'"": 2, 'asexual': 0}"
"Asteroids, comets, and planets move around the sun in curved paths called what?",ref,0,0.2,"{'curves': 1, 'ellipticals': 1, 'orbits': 1, 'satellites': 2}"
"Asteroids, comets, and planets move around the sun in curved paths called what?",sys,0,0.4,"{'circular': 0, 'lliptical': 3, 'orbits': 2, 'spherical': 0}"
The primary motor cortex is located in which lobe of the brain?,ref,0,0.2,"{'Occipital': 4, 'Parietal': 0, 'Temporal lobe': 0, 'frontal': 1}"
The primary motor cortex is located in which lobe of the brain?,sys,0,0.0,"{'frontal': 0, 'lateral': 2, 'parietal': 3, 'temporal': 0}"
The beginning of what season experiences the shortest period of daylight hours?,ref,0,0.2,"{'autumn': 2, 'spring': 1, 'summer': 1, 'winter': 1}"
The beginning of what season experiences the shortest period of daylight hours?,sys,1,0.4,"{'autumn': 0, 'spring': 2, 'summer': 1, 'winter': 2}"
The sex of developing crocodilians is determined by what during incubation?,ref,1,0.4,"{'the color of the eggs': 1, 'the location of the eggs': 1, 'the size of the eggs': 1, 'the temperature of the eggs': 2}"
The sex of developing crocodilians is determined by what during incubation?,sys,0,0.2,"{'humidity': 2, 'light': 1, 'temperature': 1, 'the temperature of the eggs': 1}"
What are the two main types of star clusters?,ref,0,0.2,"{'closed and spherical': 2, 'open and elliptical': 1, 'open and globular': 1, 'open and supergiant': 1}"
What are the two main types of star clusters?,sys,1,0.6,"{'globular': 2, 'open and globular': 3}"
Many species of flowering plants have coevolved with specific what?,ref,0,0.2,"{'climates': 2, 'pollinators': 1, 'predators': 1, 'spores': 1}"
Many species of flowering plants have coevolved with specific what?,sys,0,0.0,"{""'birds"": 2, 'insects': 1, ""mammals' 'plants"": 2, 'pollinators': 0}"
Do most waves strike the shore head on or at an angle?,ref,0,0.0,"{'at a distance': 3, 'at an angle': 0, 'head on': 1, 'side on': 1}"
Do most waves strike the shore head on or at an angle?,sys,0,0.4,"{'at an angle': 2, 'perpendicular': 3}"
"What ingredient has been used in brewing, winemaking and baking for thousands of years?",ref,1,0.8,"{'flour': 1, 'fruit': 0, 'oils': 0, 'yeast': 4}"
"What ingredient has been used in brewing, winemaking and baking for thousands of years?",sys,0,0.2,"{'flour': 2, 'salt': 1, 'sugar': 1, 'yeast': 1}"
"The tibia is the larger, weight-bearing bone located on the medial side of the leg. the fibula is the slender bone of the lateral side of the leg and does not do what?",ref,1,0.6,"{'bear weight': 3, 'drive weight': 1, 'resist weight': 1, 'support weight': 0}"
"The tibia is the larger, weight-bearing bone located on the medial side of the leg. the fibula is the slender bone of the lateral side of the leg and does not do what?",sys,0,0.4,"{'bear weight': 2, 'femur': 0, 'fibula': 2, 'tibia': 1}"
What are reptiles unable to absorb through their skin because of scales?,ref,0,0.0,"{'carbon': 1, 'food': 3, 'oxygen': 0, 'water': 1}"
What are reptiles unable to absorb through their skin because of scales?,sys,1,1.0,{'oxygen': 5}
All types of cells are enclosed by what?,ref,1,0.4,"{'cell wall': 0, 'membrane': 2, 'stoma': 1, 'substrate': 2}"
All types of cells are enclosed by what?,sys,1,1.0,{'membrane': 5}
What causes symptoms associated with sickle-cell disease?,ref,0,0.2,"{'genetic drift': 1, 'pleiotropic effects': 1, 'spontaneous mutation': 1, 'transgene effects': 2}"
What causes symptoms associated with sickle-cell disease?,sys,0,0.4,"{'hydrogen': 0, 'nitrogen': 0, 'oxygen': 3, 'pleiotropic effects': 2}"
"Candida and trichophyton are examples of disease-causing types of what organisms, which become parasitic?",ref,0,0.4,"{'bacteria': 0, 'fungi': 2, 'viruses': 2, 'yeast': 1}"
"Candida and trichophyton are examples of disease-causing types of what organisms, which become parasitic?",sys,1,0.6,"{'bacteria': 0, 'fungi': 3, 'parasites': 1, 'viruses': 1}"
What type of cells detect stimuli?,ref,0,0.2,"{'expressive nerve cells': 2, 'grid nerve cells': 2, 'muscle cells': 0, 'sensory nerve cells': 1}"
What type of cells detect stimuli?,sys,0,0.4,"{'muscle cells': 0, 'neurons': 3, 'sensory nerve cells': 2}"
What 3 things do animals need to live and survive?,ref,0,0.4,"{'air, water, and food': 2, 'air, water, and socialization': 0, 'sex, water, and sleep': 3, 'water, food, and an ecosystem': 0}"
What 3 things do animals need to live and survive?,sys,1,0.6,"{'air': 1, 'air, water, and food': 3, 'food': 0, 'water': 1}"
"The cultivated forms of wheat, cotton, and tobacco plants are all what?",ref,1,0.4,"{'allopolyploids': 2, 'bales': 0, 'pores': 2, 'sporozoans': 1}"
"The cultivated forms of wheat, cotton, and tobacco plants are all what?",sys,1,0.4,"{'allopolyploids': 2, 'diploid': 0, 'monoploid': 2, 'tetraploid': 1}"
A hydrogen atom with one neutron is called what?,ref,0,0.2,"{'covalent': 0, 'deuterium': 1, 'ionic': 2, 'magnesium': 2}"
A hydrogen atom with one neutron is called what?,sys,0,0.2,"{'deuterium': 1, 'elium': 1, 'helium-3': 1, 'helium-4': 2}"
What compounds form crystals instead of molecules?,ref,0,0.2,"{'ionic compounds': 1, 'magnetic compounds': 1, 'metallic compounds': 1, 'soluble compounds': 2}"
What compounds form crystals instead of molecules?,sys,0,0.0,"{'hydrocarbons': 3, 'ionic compounds': 0, 'metals': 2, 'metals and hydrocarbons': 0}"
What is the process by which plants make the simple sugar glucose from carbon dioxide and water is called?,ref,0,0.0,"{'glycolysis': 2, 'metamorphosis': 2, 'osmosis': 1, 'photosynthesis': 0}"
What is the process by which plants make the simple sugar glucose from carbon dioxide and water is called?,sys,0,0.0,"{'carbonation': 2, 'nitrogen': 1, 'oxygen': 2, 'photosynthesis': 0}"
"The three units of kpa, atm or mmhg commonly measure what?",ref,0,0.2,"{'energy': 1, 'pressure': 1, 'resistance': 2, 'weight': 1}"
"The three units of kpa, atm or mmhg commonly measure what?",sys,0,0.0,"{'pressure': 0, 'temperature': 0, 'volume': 1, 'weight': 4}"
The behavior of ideal gases is explained by what theory of gases?,ref,0,0.2,"{""Charles's Law"": 3, 'kinetic molecular theory': 1, 'kinetic theory': 0, 'molecular theory': 1}"
The behavior of ideal gases is explained by what theory of gases?,sys,0,0.4,"{'diffusion': 3, 'kinetic molecular theory': 2}"
Besides ingesting and photosynthesis how can protists get their food?,ref,0,0.4,"{'absorption': 2, 'accumulation': 2, 'digestion': 1, 'osmosis': 0}"
Besides ingesting and photosynthesis how can protists get their food?,sys,0,0.0,"{'absorption': 0, 'carbon dioxide': 1, 'nitrogen': 2, 'oxygen': 2}"
"The male gametophyte releases what, which swim - propelled by their flagella - to reach and fertilize the female gamete or egg?",ref,1,0.6,"{'cytoplasm': 0, 'dna': 1, 'sperm': 3, 'tadpoles': 1}"
"The male gametophyte releases what, which swim - propelled by their flagella - to reach and fertilize the female gamete or egg?",sys,1,0.6,"{'sperm': 3, 'spore': 2}"
What causes the wheels of the car to turn?,ref,0,0.0,"{'Gear Shift': 3, 'Wheel Line': 1, 'once driveshaft': 1, 'turning driveshaft': 0}"
What causes the wheels of the car to turn?,sys,0,0.4,"{'turning driveshaft': 2, 'turning wheels': 3}"
"While the goal of science is to increase knowledge, the goal of what is to use knowledge for practical purposes?",ref,1,0.8,"{'advancement': 0, 'industry': 1, 'invention': 0, 'technology': 4}"
"While the goal of science is to increase knowledge, the goal of what is to use knowledge for practical purposes?",sys,0,0.0,"{'artificial intelligence': 5, 'technology': 0}"
What are the two terms that designate how well aqueous solutions conduct electricity?,ref,0,0.0,"{'filter and nonpolar': 1, 'hot and nonpolar': 1, 'polar and nonpolar': 0, 'secular and nonpolar': 3}"
What are the two terms that designate how well aqueous solutions conduct electricity?,sys,1,0.4,"{'nonpolar': 2, 'polar': 1, 'polar and nonpolar': 2}"
The concept that atoms tend to have eight electrons in their valence electron shell is called what?,ref,0,0.2,"{'coupling rule': 0, 'diagonal rule': 0, 'octet rule': 1, 'string rule': 4}"
The concept that atoms tend to have eight electrons in their valence electron shell is called what?,sys,0,0.2,"{'carbon': 0, 'helium': 2, 'hydrogen': 2, 'octet rule': 1}"
What separates one river system's basin from another river system's basin?,ref,0,0.0,"{'a bend': 2, 'a divert': 2, 'a divide': 0, 'a sink': 1}"
What separates one river system's basin from another river system's basin?,sys,1,0.4,"{'a divide': 2, 'lake': 0, 'mountain': 2, 'ocean': 1}"
What system possesses a memory component that allows for an efficient and dramatic response upon reinvasion of the same pathogen?,ref,1,0.4,"{'adaptive immune system': 2, 'incorporate immune system': 0, 'societal immune system': 1, 'suggestive immune system': 2}"
What system possesses a memory component that allows for an efficient and dramatic response upon reinvasion of the same pathogen?,sys,0,0.2,"{'adaptive immune system': 1, 'immune response': 0, 'immune system': 2, 'immune system function': 2}"
Honeybees doing the waggle dance or spiders spinning a web are examples of what type of behavior?,ref,0,0.0,"{'genuine': 2, 'innate': 0, 'intuitive': 1, 'learned': 2}"
Honeybees doing the waggle dance or spiders spinning a web are examples of what type of behavior?,sys,1,0.6,"{'active': 0, 'innate': 3, 'natural': 2, 'spontaneous': 0}"
"What glands remove water, salts and other wastes from skin?",ref,0,0.2,"{'push glands': 0, 'sex glands': 1, 'sweat glands': 1, 'water glands': 3}"
"What glands remove water, salts and other wastes from skin?",sys,1,1.0,{'sweat glands': 5}
A series of arches that support the gills of aquatic amphibians and fish are known as what?,ref,0,0.2,"{'aquatic arches': 1, 'branchial arches': 1, 'cochlear arches': 1, 'scythian arches': 2}"
A series of arches that support the gills of aquatic amphibians and fish are known as what?,sys,0,0.2,"{'branchial arches': 1, 'dorsal arches': 1, 'ventral and dorsal arches': 2, 'ventral arches': 1}"
"What term, calculated by multiplying heart contractions by stroke volume, means the volume of blood pumped by the heart in one minute?",ref,0,0.0,"{'blood output': 2, 'cardiac output': 0, 'liver output': 1, 'respiratory output': 2}"
"What term, calculated by multiplying heart contractions by stroke volume, means the volume of blood pumped by the heart in one minute?",sys,0,0.2,"{'cardiac output': 1, 'oxygen': 1, 'pressure': 3, 'volume': 0}"
Birds are thought to have evolved from a group of bipedal dinosaurs called what?,ref,1,0.4,"{'pteradactyls': 0, 'sporozoans': 1, 'staurikosaurus': 2, 'therapods': 2}"
Birds are thought to have evolved from a group of bipedal dinosaurs called what?,sys,0,0.0,"{'arnivores': 2, 'mammals': 1, 'primates': 2, 'therapods': 0}"
What is the third class of elements after metals and nonmetals?,ref,0,0.2,"{'halogens': 3, 'metalloids': 1, 'noble gases': 1, 'synthetics': 0}"
What is the third class of elements after metals and nonmetals?,sys,0,0.4,"{'metal': 0, 'metalloid': 3, 'metalloids': 2}"
"Proteins are categorized according to shape and what property, which correlates with it?",ref,0,0.2,"{'salinity': 1, 'size': 0, 'solubility': 1, 'viscosity': 3}"
"Proteins are categorized according to shape and what property, which correlates with it?",sys,0,0.2,"{'density': 1, 'hydrostatic': 1, 'solubility': 1, 'viscosity': 2}"
Melting ice is drastically impacting the number of what at glacier national park?,ref,0,0.2,"{'active glaciers': 1, 'gaisers': 0, 'icebergs': 2, 'trees': 2}"
Melting ice is drastically impacting the number of what at glacier national park?,sys,0,0.0,"{'active glaciers': 0, 'glaciers': 2, 'icebergs': 1, 'mountains': 2}"
What element is present in all organic molecules?,ref,0,0.2,"{'carbon': 1, 'hydrogen': 3, 'oxygen': 0, 'sodium': 1}"
What element is present in all organic molecules?,sys,0,0.0,"{'carbon': 0, 'hydrogen': 3, 'nitrogen': 1, 'oxygen': 1}"
A sample of matter that has the same physical and chemical properties throughout itself is known as what?,ref,0,0.0,"{'antimatter': 1, 'essence': 4, 'molecule': 0, 'substance': 0}"
A sample of matter that has the same physical and chemical properties throughout itself is known as what?,sys,0,0.4,"{'gas': 1, 'liquid': 2, 'solid': 0, 'substance': 2}"
Hepatitis b is inflammation of which organ?,ref,0,0.2,"{'the brain': 3, 'the colon': 1, 'the kidney': 0, 'the liver': 1}"
Hepatitis b is inflammation of which organ?,sys,0,0.2,"{'brain': 1, 'heart': 2, 'kidney': 1, 'the liver': 1}"
"If a substance has a ph value greater than 7, what does it indicate?",ref,0,0.2,"{'acidic': 1, 'base': 1, 'neutral': 1, 'volatile': 2}"
"If a substance has a ph value greater than 7, what does it indicate?",sys,1,0.6,"{'acid': 2, 'base': 3}"
The percent yield is determined by calculating the ratio of actual yield by what?,ref,0,0.0,"{'actual loss': 1, 'past balance': 1, 'predicted return': 3, 'theoretical yield': 0}"
The percent yield is determined by calculating the ratio of actual yield by what?,sys,1,0.6,"{'theoretical yield': 3, 'yield': 2}"
What are located along convergent and divergent plate boundaries?,ref,0,0.2,"{'dunes': 1, 'megaliths': 1, 'mezas': 2, 'volcanoes': 1}"
What are located along convergent and divergent plate boundaries?,sys,0,0.2,"{'glaciers': 1, 'mountain ranges': 0, 'rivers': 3, 'volcanoes': 1}"
What part of the neuron is a large structure with a central nucleus?,ref,0,0.2,"{'Environmental': 2, 'Eye body': 0, 'cell body': 1, 'proteins body': 2}"
What part of the neuron is a large structure with a central nucleus?,sys,1,0.4,"{'axon': 1, 'cell body': 2, 'dendrite': 1, 'nucleus': 1}"
Hydrogen-based fuel cells were and are used to provide what for manned space vehicles?,ref,0,0.2,"{'electricity': 1, 'gravity': 2, 'light': 2, 'magnetism': 0}"
Hydrogen-based fuel cells were and are used to provide what for manned space vehicles?,sys,0,0.0,"{'electricity': 0, 'hydrogen': 2, 'nitrogen': 3, 'oxygen': 0}"
What are plants that are adapted to very dry environments called?,ref,0,0.0,"{'pores': 2, 'sporozoans': 2, 'succulents': 1, 'xerophytes': 0}"
What are plants that are adapted to very dry environments called?,sys,1,0.6,"{'drought': 0, 'drought-resistant': 1, 'drought-tolerant': 1, 'xerophytes': 3}"
What neurons carry nerve impulses from sense organs and internal organs to the central nervous system?,ref,0,0.4,"{'autonomic': 1, 'axons': 2, 'sensory': 2, 'vascular': 0}"
What neurons carry nerve impulses from sense organs and internal organs to the central nervous system?,sys,1,0.8,"{'peripheral': 1, 'sensory': 4}"
"Associated with hair follicles, what type of oil gland is found all over the body and helps to lubricate and waterproof the skin and hair?",ref,0,0.0,"{'gametes gland': 2, 'melanin gland': 2, 'sebaceous gland': 0, 'sweat gland': 1}"
"Associated with hair follicles, what type of oil gland is found all over the body and helps to lubricate and waterproof the skin and hair?",sys,0,0.2,"{'follicles': 0, 'glands of the brain': 2, 'sebaceous gland': 1, 'sweat glands': 2}"
"The five human senses are taste, touch, vision, hearing and one more. what is it?",ref,0,0.2,"{'audio': 0, 'fear': 1, 'perception': 3, 'smell': 1}"
"The five human senses are taste, touch, vision, hearing and one more. what is it?",sys,0,0.0,"{'mell': 5, 'smell': 0}"
How many bones does an adult skeleton have?,ref,1,0.4,"{'192': 1, '196': 0, '206': 2, '208': 2}"
How many bones does an adult skeleton have?,sys,1,0.4,"{'100': 1, '200': 1, '206': 2, '300': 1}"
"Temperature and precipitation determine the types of what that can grow in an area, in turn affecting the animals that live there?",ref,0,0.0,"{'birds': 3, 'building': 2, 'plants': 0, 'roots': 0}"
"Temperature and precipitation determine the types of what that can grow in an area, in turn affecting the animals that live there?",sys,1,0.8,"{'plants': 4, 'rocks': 0, 'trees': 0, 'water': 1}"
What is the transfer of heat by physical contact?,ref,1,0.4,"{'conduction': 2, 'diffusion': 1, 'inhibition': 1, 'oxidation': 1}"
What is the transfer of heat by physical contact?,sys,0,0.2,"{'conduction': 1, 'convection': 2, 'radiation': 2}"
"What analytical technique, using stained gel, can separate dna fragments or rna molecules and proteins?",ref,0,0.2,"{'gel electrophoresis': 1, 'microwave electrophoresis': 0, 'static electrophoresis': 2, 'surface electrophoresis': 2}"
"What analytical technique, using stained gel, can separate dna fragments or rna molecules and proteins?",sys,1,1.0,{'gel electrophoresis': 5}
Questioning claims based on their scientific verifiability rather than accepting claims based on faith or anecdotes is called what?,ref,0,0.0,"{'scientific extreme': 2, 'scientific fact': 2, 'scientific mimicry': 1, 'scientific skepticism': 0}"
Questioning claims based on their scientific verifiability rather than accepting claims based on faith or anecdotes is called what?,sys,0,0.4,"{'critical thinking': 3, 'scientific skepticism': 2}"
"Animals with better fitness have a better chance of passing their genes onto the next generation, this process is known as?",ref,0,0.0,"{'fitness selection': 1, 'natural evolution': 3, 'natural selection': 0, 'survival selection': 1}"
"Animals with better fitness have a better chance of passing their genes onto the next generation, this process is known as?",sys,0,0.2,"{'genetic drift': 1, 'genetic selection': 0, 'genetic variation': 3, 'natural selection': 1}"
What acids are the structural components of many lipids and may be saturated or unsaturated?,ref,0,0.0,"{'carbonic acids': 2, 'fatty acids': 0, 'fundamental acids': 2, 'ionic acids': 1}"
What acids are the structural components of many lipids and may be saturated or unsaturated?,sys,1,1.0,{'fatty acids': 5}
Earth's axis is an imaginary line passing through which poles?,ref,0,0.2,"{'East and North': 0, 'north and south': 1, 'southwest and south': 1, 'west and south': 3}"
Earth's axis is an imaginary line passing through which poles?,sys,0,0.4,"{'north and south': 2, 'south and north': 1, 'west and east': 2}"
What system does addictive drugs affect?,ref,0,0.2,"{'checks and balances': 1, 'digestive system': 2, 'honor system': 1, 'reward system': 1}"
What system does addictive drugs affect?,sys,0,0.0,"{""'brain'"": 2, ""'eye'"": 1, ""'heart'"": 2, 'reward system': 0}"
What happens when ionic compounds are dissolved in water?,ref,0,0.2,"{'conduct electricity': 1, 'deflect electricity': 2, 'magnetize electricity': 1, 'repel electricity': 1}"
What happens when ionic compounds are dissolved in water?,sys,0,0.0,"{'conduct electricity': 0, 'hydrogen': 2, 'nitrogen': 0, 'oxygen': 3}"
What is the process in which unspecialized cells become specialized in structure and function to perform certain tasks in the body?,ref,0,0.0,"{'differentiation': 0, 'mutation': 2, 'speciation': 3, 'transcription': 0}"
What is the process in which unspecialized cells become specialized in structure and function to perform certain tasks in the body?,sys,1,1.0,{'differentiation': 5}
Toxins and poisons are ______ enzyme inhibitos,ref,0,0.0,"{'cancerous': 2, 'irreversible': 0, 'observable': 3, 'reversible': 0}"
Toxins and poisons are ______ enzyme inhibitos,sys,1,0.8,"{'irreversible': 4, 'reversible': 1}"
How many types of basic sensory receptors are there?,ref,1,0.4,"{'five': 2, 'four': 2, 'six': 1}"
