question,source,accuracy,difficulty,distractor_effectiveness
What are the two main types of star clusters?,ref,0,0.2,"{'closed and spherical': 4, 'open and elliptical': 0, 'open and globular': 1, 'open and supergiant': 0}"
What are the two main types of star clusters?,sys,1,0.8,"{'globular': 1, 'open and globular': 4}"
Many species of flowering plants have coevolved with specific what?,ref,1,0.6,"{'climates': 1, 'pollinators': 3, 'predators': 0, 'spores': 1}"
Many species of flowering plants have coevolved with specific what?,sys,1,0.6,"{""'birds"": 1, 'insects': 1, ""mammals' 'plants"": 0, 'pollinators': 3}"
Do most waves strike the shore head on or at an angle?,ref,1,0.4,"{'at a distance': 1, 'at an angle': 2, 'head on': 1, 'side on': 1}"
Do most waves strike the shore head on or at an angle?,sys,1,0.6,"{'at an angle': 3, 'perpendicular': 2}"
"What ingredient has been used in brewing, winemaking and baking for thousands of years?",ref,1,0.4,"{'flour': 1, 'fruit': 2, 'oils': 0, 'yeast': 2}"
"What ingredient has been used in brewing, winemaking and baking for thousands of years?",sys,0,0.0,"{'flour': 2, 'salt': 2, 'sugar': 1, 'yeast': 0}"
"The tibia is the larger, weight-bearing bone located on the medial side of the leg. the fibula is the slender bone of the lateral side of the leg and does not do what?",ref,0,0.4,"{'bear weight': 2, 'drive weight': 0, 'resist weight': 2, 'support weight': 1}"
"The tibia is the larger, weight-bearing bone located on the medial side of the leg. the fibula is the slender bone of the lateral side of the leg and does not do what?",sys,0,0.4,"{'bear weight': 2, 'femur': 3, 'fibula': 0, 'tibia': 0}"
What are reptiles unable to absorb through their skin because of scales?,ref,0,0.4,"{'carbon': 0, 'food': 0, 'oxygen': 2, 'water': 3}"
What are reptiles unable to absorb through their skin because of scales?,sys,1,1.0,{'oxygen': 5}
All types of cells are enclosed by what?,ref,0,0.4,"{'cell wall': 2, 'membrane': 2, 'stoma': 0, 'substrate': 1}"
All types of cells are enclosed by what?,sys,1,1.0,{'membrane': 5}
What causes symptoms associated with sickle-cell disease?,ref,1,0.4,"{'genetic drift': 1, 'pleiotropic effects': 2, 'spontaneous mutation': 1, 'transgene effects': 1}"
What causes symptoms associated with sickle-cell disease?,sys,0,0.4,"{'hydrogen': 0, 'nitrogen': 1, 'oxygen': 2, 'pleiotropic effects': 2}"
"Candida and trichophyton are examples of disease-causing types of what organisms, which become parasitic?",ref,1,0.4,"{'bacteria': 0, 'fungi': 2, 'viruses': 2, 'yeast': 1}"
"Candida and trichophyton are examples of disease-causing types of what organisms, which become parasitic?",sys,0,0.2,"{'bacteria': 1, 'fungi': 1, 'parasites': 1, 'viruses': 2}"
What type of cells detect stimuli?,ref,0,0.4,"{'expressive nerve cells': 0, 'grid nerve cells': 1, 'muscle cells': 2, 'sensory nerve cells': 2}"
What type of cells detect stimuli?,sys,0,0.4,"{'muscle cells': 0, 'neurons': 3, 'sensory nerve cells': 2}"
What 3 things do animals need to live and survive?,ref,0,0.0,"{'air, water, and food': 0, 'air, water, and socialization': 1, 'sex, water, and sleep': 2, 'water, food, and an ecosystem': 2}"
What 3 things do animals need to live and survive?,sys,1,0.8,"{'air': 0, 'air, water, and food': 4, 'food': 1, 'water': 0}"
"The cultivated forms of wheat, cotton, and tobacco plants are all what?",ref,0,0.2,"{'allopolyploids': 1, 'bales': 1, 'pores': 2, 'sporozoans': 1}"
"The cultivated forms of wheat, cotton, and tobacco plants are all what?",sys,1,0.6,"{'allopolyploids': 3, 'diploid': 0, 'monoploid': 1, 'tetraploid': 1}"
A hydrogen atom with one neutron is called what?,ref,0,0.2,"{'covalent': 2, 'deuterium': 1, 'ionic': 0, 'magnesium': 2}"
A hydrogen atom with one neutron is called what?,sys,0,0.0,"{'deuterium': 0, 'elium': 3, 'helium-3': 2, 'helium-4': 0}"
What compounds form crystals instead of molecules?,ref,0,0.2,"{'ionic compounds': 1, 'magnetic compounds': 3, 'metallic compounds': 0, 'soluble compounds': 1}"
What compounds form crystals instead of molecules?,sys,0,0.0,"{'hydrocarbons': 0, 'ionic compounds': 0, 'metals': 0, 'metals and hydrocarbons': 5}"
What is the process by which plants make the simple sugar glucose from carbon dioxide and water is called?,ref,0,0.0,"{'glycolysis': 2, 'metamorphosis': 2, 'osmosis': 1, 'photosynthesis': 0}"
What is the process by which plants make the simple sugar glucose from carbon dioxide and water is called?,sys,1,0.8,"{'carbonation': 0, 'nitrogen': 1, 'oxygen': 0, 'photosynthesis': 4}"
"The three units of kpa, atm or mmhg commonly measure what?",ref,0,0.0,"{'energy': 1, 'pressure': 0, 'resistance': 3, 'weight': 1}"
"The three units of kpa, atm or mmhg commonly measure what?",sys,1,0.6,"{'pressure': 3, 'temperature': 0, 'volume': 0, 'weight': 2}"
The behavior of ideal gases is explained by what theory of gases?,ref,0,0.0,"{""Charles's Law"": 1, 'kinetic molecular theory': 0, 'kinetic theory': 3, 'molecular theory': 1}"
The behavior of ideal gases is explained by what theory of gases?,sys,0,0.4,"{'diffusion': 3, 'kinetic molecular theory': 2}"
Besides ingesting and photosynthesis how can protists get their food?,ref,0,0.0,"{'absorption': 0, 'accumulation': 3, 'digestion': 1, 'osmosis': 1}"
Besides ingesting and photosynthesis how can protists get their food?,sys,0,0.2,"{'absorption': 1, 'carbon dioxide': 3, 'nitrogen': 0, 'oxygen': 1}"
"The male gametophyte releases what, which swim - propelled by their flagella - to reach and fertilize the female gamete or egg?",ref,1,0.6,"{'cytoplasm': 1, 'dna': 0, 'sperm': 3, 'tadpoles': 1}"
"The male gametophyte releases what, which swim - propelled by their flagella - to reach and fertilize the female gamete or egg?",sys,1,0.6,"{'sperm': 3, 'spore': 2}"
What causes the wheels of the car to turn?,ref,1,0.4,"{'Gear Shift': 0, 'Wheel Line': 2, 'once driveshaft': 1, 'turning driveshaft': 2}"
What causes the wheels of the car to turn?,sys,0,0.2,"{'turning driveshaft': 1, 'turning wheels': 4}"
"While the goal of science is to increase knowledge, the goal of what is to use knowledge for practical purposes?",ref,0,0.4,"{'advancement': 1, 'industry': 2, 'invention': 0, 'technology': 2}"
"While the goal of science is to increase knowledge, the goal of what is to use knowledge for practical purposes?",sys,1,0.6,"{'artificial intelligence': 2, 'technology': 3}"
What are the two terms that designate how well aqueous solutions conduct electricity?,ref,0,0.0,"{'filter and nonpolar': 2, 'hot and nonpolar': 1, 'polar and nonpolar': 0, 'secular and nonpolar': 2}"
What are the two terms that designate how well aqueous solutions conduct electricity?,sys,1,0.8,"{'nonpolar': 1, 'polar': 0, 'polar and nonpolar': 4}"
The concept that atoms tend to have eight electrons in their valence electron shell is called what?,ref,0,0.2,"{'coupling rule': 0, 'diagonal rule': 1, 'octet rule': 1, 'string rule': 3}"
The concept that atoms tend to have eight electrons in their valence electron shell is called what?,sys,0,0.2,"{'carbon': 1, 'helium': 3, 'hydrogen': 0, 'octet rule': 1}"
What separates one river system's basin from another river system's basin?,ref,1,0.4,"{'a bend': 1, 'a divert': 1, 'a divide': 2, 'a sink': 1}"
What separates one river system's basin from another river system's basin?,sys,1,0.4,"{'a divide': 2, 'lake': 1, 'mountain': 0, 'ocean': 2}"
What system possesses a memory component that allows for an efficient and dramatic response upon reinvasion of the same pathogen?,ref,0,0.2,"{'adaptive immune system': 1, 'incorporate immune system': 3, 'societal immune system': 1, 'suggestive immune system': 0}"
What system possesses a memory component that allows for an efficient and dramatic response upon reinvasion of the same pathogen?,sys,0,0.4,"{'adaptive immune system': 2, 'immune response': 0, 'immune system': 0, 'immune system function': 3}"
Honeybees doing the waggle dance or spiders spinning a web are examples of what type of behavior?,ref,0,0.2,"{'genuine': 2, 'innate': 1, 'intuitive': 2, 'learned': 0}"
Honeybees doing the waggle dance or spiders spinning a web are examples of what type of behavior?,sys,0,0.0,"{'active': 0, 'innate': 0, 'natural': 2, 'spontaneous': 3}"
"What glands remove water, salts and other wastes from skin?",ref,0,0.2,"{'push glands': 1, 'sex glands': 2, 'sweat glands': 1, 'water glands': 1}"
"What glands remove water, salts and other wastes from skin?",sys,1,1.0,{'sweat glands': 5}
A series of arches that support the gills of aquatic amphibians and fish are known as what?,ref,1,0.4,"{'aquatic arches': 2, 'branchial arches': 2, 'cochlear arches': 1, 'scythian arches': 0}"
A series of arches that support the gills of aquatic amphibians and fish are known as what?,sys,1,0.6,"{'branchial arches': 3, 'dorsal arches': 0, 'ventral and dorsal arches': 0, 'ventral arches': 2}"
"What term, calculated by multiplying heart contractions by stroke volume, means the volume of blood pumped by the heart in one minute?",ref,0,0.4,"{'blood output': 3, 'cardiac output': 2, 'liver output': 0, 'respiratory output': 0}"
"What term, calculated by multiplying heart contractions by stroke volume, means the volume of blood pumped by the heart in one minute?",sys,0,0.4,"{'cardiac output': 2, 'oxygen': 0, 'pressure': 1, 'volume': 2}"
Birds are thought to have evolved from a group of bipedal dinosaurs called what?,ref,1,0.6,"{'pteradactyls': 0, 'sporozoans': 1, 'staurikosaurus': 1, 'therapods': 3}"
Birds are thought to have evolved from a group of bipedal dinosaurs called what?,sys,0,0.0,"{'arnivores': 1, 'mammals': 2, 'primates': 2, 'therapods': 0}"
What is the third class of elements after metals and nonmetals?,ref,0,0.2,"{'halogens': 0, 'metalloids': 1, 'noble gases': 2, 'synthetics': 2}"
What is the third class of elements after metals and nonmetals?,sys,1,0.4,"{'metal': 2, 'metalloid': 1, 'metalloids': 2}"
"Proteins are categorized according to shape and what property, which correlates with it?",ref,0,0.2,"{'salinity': 1, 'size': 1, 'solubility': 1, 'viscosity': 2}"
"Proteins are categorized according to shape and what property, which correlates with it?",sys,0,0.2,"{'density': 0, 'hydrostatic': 3, 'solubility': 1, 'viscosity': 1}"
Melting ice is drastically impacting the number of what at glacier national park?,ref,0,0.2,"{'active glaciers': 1, 'gaisers': 0, 'icebergs': 1, 'trees': 3}"
Melting ice is drastically impacting the number of what at glacier national park?,sys,0,0.4,"{'active glaciers': 2, 'glaciers': 1, 'icebergs': 0, 'mountains': 2}"
What element is present in all organic molecules?,ref,1,0.4,"{'carbon': 2, 'hydrogen': 0, 'oxygen': 2, 'sodium': 1}"
What element is present in all organic molecules?,sys,0,0.0,"{'carbon': 0, 'hydrogen': 0, 'nitrogen': 3, 'oxygen': 2}"
A sample of matter that has the same physical and chemical properties throughout itself is known as what?,ref,0,0.2,"{'antimatter': 1, 'essence': 1, 'molecule': 2, 'substance': 1}"
A sample of matter that has the same physical and chemical properties throughout itself is known as what?,sys,0,0.0,"{'gas': 3, 'liquid': 0, 'solid': 2, 'substance': 0}"
Hepatitis b is inflammation of which organ?,ref,1,0.4,"{'the brain': 2, 'the colon': 1, 'the kidney': 0, 'the liver': 2}"
Hepatitis b is inflammation of which organ?,sys,0,0.2,"{'brain': 0, 'heart': 2, 'kidney': 2, 'the liver': 1}"
"If a substance has a ph value greater than 7, what does it indicate?",ref,1,0.8,"{'acidic': 0, 'base': 4, 'neutral': 1, 'volatile': 0}"
"If a substance has a ph value greater than 7, what does it indicate?",sys,1,0.8,"{'acid': 1, 'base': 4}"
The percent yield is determined by calculating the ratio of actual yield by what?,ref,0,0.2,"{'actual loss': 2, 'past balance': 2, 'predicted return': 0, 'theoretical yield': 1}"
The percent yield is determined by calculating the ratio of actual yield by what?,sys,1,0.6,"{'theoretical yield': 3, 'yield': 2}"
What are located along convergent and divergent plate boundaries?,ref,1,0.6,"{'dunes': 0, 'megaliths': 0, 'mezas': 2, 'volcanoes': 3}"
What are located along convergent and divergent plate boundaries?,sys,0,0.0,"{'glaciers': 1, 'mountain ranges': 1, 'rivers': 3, 'volcanoes': 0}"
What part of the neuron is a large structure with a central nucleus?,ref,0,0.2,"{'Environmental': 3, 'Eye body': 1, 'cell body': 1, 'proteins body': 0}"
What part of the neuron is a large structure with a central nucleus?,sys,0,0.0,"{'axon': 1, 'cell body': 0, 'dendrite': 0, 'nucleus': 4}"
Hydrogen-based fuel cells were and are used to provide what for manned space vehicles?,ref,0,0.2,"{'electricity': 1, 'gravity': 1, 'light': 2, 'magnetism': 1}"
Hydrogen-based fuel cells were and are used to provide what for manned space vehicles?,sys,0,0.2,"{'electricity': 1, 'hydrogen': 4, 'nitrogen': 0, 'oxygen': 0}"
What are plants that are adapted to very dry environments called?,ref,1,0.4,"{'pores': 0, 'sporozoans': 2, 'succulents': 1, 'xerophytes': 2}"
What are plants that are adapted to very dry environments called?,sys,0,0.2,"{'drought': 3, 'drought-resistant': 1, 'drought-tolerant': 0, 'xerophytes': 1}"
What neurons carry nerve impulses from sense organs and internal organs to the central nervous system?,ref,0,0.2,"{'autonomic': 1, 'axons': 2, 'sensory': 1, 'vascular': 1}"
What neurons carry nerve impulses from sense organs and internal organs to the central nervous system?,sys,0,0.4,"{'peripheral': 3, 'sensory': 2}"
"Associated with hair follicles, what type of oil gland is found all over the body and helps to lubricate and waterproof the skin and hair?",ref,1,0.6,"{'gametes gland': 1, 'melanin gland': 1, 'sebaceous gland': 3, 'sweat gland': 0}"
"Associated with hair follicles, what type of oil gland is found all over the body and helps to lubricate and waterproof the skin and hair?",sys,0,0.2,"{'follicles': 0, 'glands of the brain': 2, 'sebaceous gland': 1, 'sweat glands': 2}"
"The five human senses are taste, touch, vision, hearing and one more. what is it?",ref,0,0.4,"{'audio': 3, 'fear': 0, 'perception': 0, 'smell': 2}"
"The five human senses are taste, touch, vision, hearing and one more. what is it?",sys,0,0.4,"{'mell': 3, 'smell': 2}"
How many bones does an adult skeleton have?,ref,0,0.4,"{'192': 2, '196': 1, '206': 2, '208': 0}"
How many bones does an adult skeleton have?,sys,0,0.0,"{'100': 2, '200': 2, '206': 0, '300': 1}"
"Temperature and precipitation determine the types of what that can grow in an area, in turn affecting the animals that live there?",ref,0,0.2,"{'birds': 0, 'building': 1, 'plants': 1, 'roots': 3}"
"Temperature and precipitation determine the types of what that can grow in an area, in turn affecting the animals that live there?",sys,0,0.2,"{'plants': 1, 'rocks': 3, 'trees': 1, 'water': 0}"
What is the transfer of heat by physical contact?,ref,1,0.6,"{'conduction': 3, 'diffusion': 0, 'inhibition': 2, 'oxidation': 0}"
What is the transfer of heat by physical contact?,sys,1,0.6,"{'conduction': 3, 'convection': 1, 'radiation': 1}"
"What analytical technique, using stained gel, can separate dna fragments or rna molecules and proteins?",ref,0,0.0,"{'gel electrophoresis': 0, 'microwave electrophoresis': 2, 'static electrophoresis': 2, 'surface electrophoresis': 1}"
"What analytical technique, using stained gel, can separate dna fragments or rna molecules and proteins?",sys,1,1.0,{'gel electrophoresis': 5}
Questioning claims based on their scientific verifiability rather than accepting claims based on faith or anecdotes is called what?,ref,0,0.2,"{'scientific extreme': 1, 'scientific fact': 2, 'scientific mimicry': 1, 'scientific skepticism': 1}"
Questioning claims based on their scientific verifiability rather than accepting claims based on faith or anecdotes is called what?,sys,1,0.8,"{'critical thinking': 1, 'scientific skepticism': 4}"
"Animals with better fitness have a better chance of passing their genes onto the next generation, this process is known as?",ref,0,0.2,"{'fitness selection': 1, 'natural evolution': 2, 'natural selection': 1, 'survival selection': 1}"
"Animals with better fitness have a better chance of passing their genes onto the next generation, this process is known as?",sys,0,0.2,"{'genetic drift': 2, 'genetic selection': 0, 'genetic variation': 2, 'natural selection': 1}"
What acids are the structural components of many lipids and may be saturated or unsaturated?,ref,0,0.0,"{'carbonic acids': 0, 'fatty acids': 0, 'fundamental acids': 3, 'ionic acids': 2}"
What acids are the structural components of many lipids and may be saturated or unsaturated?,sys,1,1.0,{'fatty acids': 5}
Earth's axis is an imaginary line passing through which poles?,ref,0,0.2,"{'East and North': 0, 'north and south': 1, 'southwest and south': 2, 'west and south': 2}"
Earth's axis is an imaginary line passing through which poles?,sys,1,0.6,"{'north and south': 3, 'south and north': 0, 'west and east': 2}"
What system does addictive drugs affect?,ref,0,0.2,"{'checks and balances': 2, 'digestive system': 2, 'honor system': 0, 'reward system': 1}"
What system does addictive drugs affect?,sys,0,0.4,"{""'brain'"": 0, ""'eye'"": 1, ""'heart'"": 2, 'reward system': 2}"
What happens when ionic compounds are dissolved in water?,ref,1,0.6,"{'conduct electricity': 3, 'deflect electricity': 0, 'magnetize electricity': 1, 'repel electricity': 1}"
What happens when ionic compounds are dissolved in water?,sys,1,0.4,"{'conduct electricity': 2, 'hydrogen': 2, 'nitrogen': 0, 'oxygen': 1}"
What is the process in which unspecialized cells become specialized in structure and function to perform certain tasks in the body?,ref,0,0.2,"{'differentiation': 1, 'mutation': 1, 'speciation': 2, 'transcription': 1}"
What is the process in which unspecialized cells become specialized in structure and function to perform certain tasks in the body?,sys,1,1.0,{'differentiation': 5}
Toxins and poisons are ______ enzyme inhibitos,ref,0,0.2,"{'cancerous': 3, 'irreversible': 1, 'observable': 0, 'reversible': 1}"
Toxins and poisons are ______ enzyme inhibitos,sys,1,0.6,"{'irreversible': 3, 'reversible': 2}"
How many types of basic sensory receptors are there?,ref,0,0.4,"{'five': 2, 'four': 2, 'six': 1}"
How many types of basic sensory receptors are there?,sys,0,0.0,"{'five': 0, 'one type of basic sensory receptors': 3, 'three types of basic sensory receptors': 0, 'two types of basic sensory receptors': 2}"
What bond is the force of attraction that holds together two atoms that share a pair of valence electrons?,ref,0,0.2,"{'covalent': 1, 'hydrogen': 2, 'metallic': 2, 'polar': 0}"
What bond is the force of attraction that holds together two atoms that share a pair of valence electrons?,sys,0,0.0,"{'covalent': 0, 'hydrogen': 4, 'ionic': 1, 'metallic': 0}"
"Above the meristem, the rest of the root is covered with a single layer of what type of cells, which may have root hairs?",ref,0,0.2,"{'dermal': 1, 'epidermal': 1, 'single celled': 1, 'vegetative': 2}"
"Above the meristem, the rest of the root is covered with a single layer of what type of cells, which may have root hairs?",sys,0,0.2,"{'epidermal': 1, 'fibrous': 1, 'parenchyma': 1, 'parenchymal': 2}"
What were the first plants to evolve?,ref,0,0.2,"{'fungi': 2, 'nonvascular plants': 1, 'photoreactive plants': 0, 'trees': 2}"
What were the first plants to evolve?,sys,0,0.2,"{'carnivores': 2, 'carnivorous plants': 2, 'nonvascular plants': 1}"
What term describes the distance between two corresponding points on adjacent waves?,ref,0,0.0,"{'frequency': 1, 'threshold': 2, 'variation': 2, 'wavelength': 0}"
What term describes the distance between two corresponding points on adjacent waves?,sys,0,0.2,"{'amplitude': 0, 'frequency': 1, 'velocity': 3, 'wavelength': 1}"
What break down dead organisms and other organic waste and release inorganic molecules back to the environment called?,ref,1,0.6,"{'carnivores': 1, 'decomposers': 3, 'detritivores': 1, 'nematodes': 0}"
What break down dead organisms and other organic waste and release inorganic molecules back to the environment called?,sys,1,0.4,"{'bacteria': 0, 'decomposers': 2, 'fungi': 1, 'spores': 2}"
The variety of cell shapes seen in prokaryotes and eukaryotes reflects the functions that each what has?,ref,0,0.0,"{'cell': 0, 'life': 0, 'organ': 3, 'proteins': 2}"
The variety of cell shapes seen in prokaryotes and eukaryotes reflects the functions that each what has?,sys,0,0.2,"{'cell': 1, 'membrane': 3, 'mitochondria': 0, 'nucleus': 1}"
What is the science of classifying living things called?,ref,0,0.0,"{'botany': 1, 'methodology': 2, 'taxonomy': 0, 'terminology': 2}"
What is the science of classifying living things called?,sys,0,0.2,"{'ecology': 1, 'evolution': 2, 'genetics': 1, 'taxonomy': 1}"
"Illustrating how form follows function, long, slender protein strands that make up what tissue are essential for contracting and relaxing?",ref,0,0.2,"{'ligaments': 3, 'muscle': 1, 'tendons': 1, 'veins': 0}"
"Illustrating how form follows function, long, slender protein strands that make up what tissue are essential for contracting and relaxing?",sys,0,0.2,"{'collagen': 1, 'fibrous': 2, 'keratin': 1, 'muscle': 1}"
What makes marginal lands unsuitable for farming?,ref,0,0.2,"{'disease': 0, 'drought': 1, 'flood': 1, 'pestilence': 3}"
What makes marginal lands unsuitable for farming?,sys,0,0.4,"{'drought': 2, 'high humidity': 0, 'high rainfall': 3, 'high temperature': 0}"
What happens to water when it freezes?,ref,1,0.4,"{'changes to gas': 0, 'changes volume': 2, 'it expands': 2, 'it shrinks': 1}"
What happens to water when it freezes?,sys,0,0.2,"{'it expands': 1, 'less': 0, 'more': 1, 'same': 3}"
"The three parts of the human small intestine is the duodenum, jejunum, and what?",ref,0,0.2,"{'appendix': 4, 'cecum': 0, 'colon': 0, 'ileum': 1}"
"The three parts of the human small intestine is the duodenum, jejunum, and what?",sys,0,0.4,"{'gallbladder': 3, 'ileum': 2, 'liver': 0}"
What is the term for the ability of a fluid to exert an upward force on any object placed in it?,ref,0,0.0,"{'buoyancy': 0, 'density': 1, 'resonance': 3, 'viscosity': 1}"
What is the term for the ability of a fluid to exert an upward force on any object placed in it?,sys,0,0.2,"{'buoyancy': 1, 'friction': 1, 'gravity': 1, 'static': 2}"
A fuel cell is a galvanic cell that requires a constant external supply of what?,ref,0,0.4,"{'complexes': 1, 'electricity': 2, 'generators': 0, 'reactants': 2}"
A fuel cell is a galvanic cell that requires a constant external supply of what?,sys,0,0.2,"{'hydrogen': 1, 'nitrogen': 2, 'oxygen': 1, 'reactants': 1}"
"Lichens are not a single organism, but rather an example of a what?",ref,0,0.4,"{'fusion': 0, 'homogeneous mixture': 3, 'mutualism': 2, 'symbiosis': 0}"
"Lichens are not a single organism, but rather an example of a what?",sys,1,0.6,"{'mutualism': 3, 'symbiosis': 1, 'symbiotic': 1}"
What theory states that there is no interaction between individual gas particles?,ref,0,0.0,"{'Avoidance theory': 0, 'kinetic theory': 0, 'viscosity theory': 2, 'vortex theory': 3}"
What theory states that there is no interaction between individual gas particles?,sys,0,0.2,"{'dynamic theory': 2, 'kinetic theory': 1, 'quantum theory': 1, 'static theory': 1}"
Which is one of the most frequently studied cartilaginous fish?,ref,0,0.2,"{'dolphins': 1, 'manatees': 2, 'sharks': 1, 'whales': 1}"
Which is one of the most frequently studied cartilaginous fish?,sys,0,0.2,"{'fish': 0, 'octopus': 3, 'sharks': 1, 'squid': 1}"
A vapor light produces visible light by what process?,ref,1,0.4,"{'Solar Energy': 1, 'electroluminescence': 2, 'luminescent': 2, 'solutes': 0}"
A vapor light produces visible light by what process?,sys,1,0.6,"{'electroluminescence': 3, 'helium': 2}"
"What substance, which forms igneous rock, flows out in rivers of lava when it reaches the surface?",ref,0,0.2,"{'fertilizer': 1, 'granite': 3, 'magma': 1, 'soil': 0}"
"What substance, which forms igneous rock, flows out in rivers of lava when it reaches the surface?",sys,1,0.4,"{'gas': 2, 'granite': 0, 'magma': 2, 'water': 1}"
What do mammals have under the skin to help insulate the body?,ref,0,0.4,"{'a layer of fat': 2, 'bone': 0, 'cartilage': 1, 'nerve cells': 2}"
What do mammals have under the skin to help insulate the body?,sys,1,0.6,"{'a layer of fat': 3, 'bone': 1, 'fat': 0, 'muscle': 1}"
Certain air pollutants form which liquid when dissolved in water droplets in the air?,ref,0,0.0,"{'acid': 0, 'base': 1, 'citrus': 2, 'water': 2}"
Certain air pollutants form which liquid when dissolved in water droplets in the air?,sys,0,0.2,"{'acid': 1, 'gas': 1, 'liquid': 2, 'volatile': 1}"
What element is the most abundant in the universe?,ref,1,0.6,"{'carbon': 1, 'helium': 0, 'hydrogen': 3, 'oxygen': 1}"
What element is the most abundant in the universe?,sys,1,0.4,"{'helium': 1, 'hydrogen': 2, 'nitrogen': 1, 'oxygen': 1}"
"Atoms of a given _______ are identical in size, mass, and other properties.",ref,1,0.4,"{'element': 2, 'function': 1, 'molecule': 1, 'organism': 1}"
"Atoms of a given _______ are identical in size, mass, and other properties.",sys,1,0.4,"{'carbon': 1, 'element': 2, 'nitrogen': 1, 'oxygen': 1}"
Spongy bone is found inside bones and is lighter and less dense than compact bone because it is what?,ref,0,0.2,"{'amorphous': 2, 'fibrous': 1, 'pliable': 1, 'porous': 1}"
Spongy bone is found inside bones and is lighter and less dense than compact bone because it is what?,sys,1,0.6,"{'compact': 0, 'dense': 2, 'porous': 3}"
"Animals are heterotrophs, which means that they cannot make their own what?",ref,0,0.4,"{'energy': 0, 'food': 2, 'fuel': 3, 'habitat': 0}"
"Animals are heterotrophs, which means that they cannot make their own what?",sys,1,0.6,"{'carnivores': 2, 'food': 3, 'fungi': 0, 'plants': 0}"
What is the electron domain geometry of ammonia?,ref,0,0.0,"{'atoms': 2, 'membranes': 1, 'neurons': 2, 'tetrahedral': 0}"
What is the electron domain geometry of ammonia?,sys,1,0.4,"{'isosceles': 1, 'tetrahedral': 2, 'trigonal': 2}"
"In humans, fertilization occurs soon after the oocyte leaves this?",ref,0,0.2,"{'egg': 0, 'ovary': 1, 'placenta': 3, 'testes': 1}"
"In humans, fertilization occurs soon after the oocyte leaves this?",sys,1,1.0,{'ovary': 5}
"Oxygen, carbon dioxide, atp, and nadph are reactants in what process that plants use to produce food?",ref,0,0.0,"{'absorbtion': 2, 'chlorophyll': 3, 'glycolysis': 0, 'photosynthesis': 0}"
"Oxygen, carbon dioxide, atp, and nadph are reactants in what process that plants use to produce food?",sys,0,0.2,"{'nitrogen': 4, 'photosynthesis': 1}"
What is the basic unit of the structure and function of living things?,ref,0,0.2,"{'atom': 0, 'cell': 1, 'molecule': 2, 'nucleus': 2}"
What is the basic unit of the structure and function of living things?,sys,0,0.0,"{'cell': 0, 'mitochondria': 2, 'nucleus': 2, 'ribosome': 1}"
The earth's gravitational force causes the moon to do what?,ref,0,0.2,"{'change size': 0, 'lose orbit': 2, 'orbit the earth': 1, 'overlap the earth': 2}"
The earth's gravitational force causes the moon to do what?,sys,1,0.8,"{'orbit the earth': 4, ""orbit the earth's surface"": 0, 'orbit the moon': 1, 'orbit the sun': 0}"
"When a nerve impulse reaches the end of an axon, what are the chemicals released by the axon called?",ref,1,0.6,"{'electrolytes': 0, 'neurons': 1, 'neurotransmitters': 3, 'receptors': 1}"
"When a nerve impulse reaches the end of an axon, what are the chemicals released by the axon called?",sys,0,0.2,"{'calcium': 2, 'neurotransmitters': 1, 'nitrogen': 1, 'oxygen': 1}"
What do ecosystems absorb on the earth?,ref,0,0.0,"{'energy': 0, 'fuel': 2, 'hydrogen': 2, 'water': 1}"
What do ecosystems absorb on the earth?,sys,0,0.2,"{'carbon': 2, 'energy': 1, 'oxygen': 1, 'water': 1}"
Under what type of conditions can populations grow exponentially?,ref,1,0.8,"{'ideal': 4, 'lush': 0, 'pleasant': 0, 'useful': 1}"
Under what type of conditions can populations grow exponentially?,sys,0,0.4,"{'high': 0, 'ideal': 2, 'low': 1, 'normal': 2}"
Malonate plays what negative role on the enzyme succinate dehydrogenase?,ref,0,0.2,"{'catalyst': 0, 'inhibitor': 1, 'pathway': 3, 'receptor': 1}"
Malonate plays what negative role on the enzyme succinate dehydrogenase?,sys,0,0.4,"{'catalase': 0, 'glutamate': 1, 'glutamic acid': 2, 'inhibitor': 2}"
How many mass extinctions have occurred throughout earth's history?,ref,0,0.0,"{'five': 0, 'four': 2, 'six': 1, 'three': 2}"
How many mass extinctions have occurred throughout earth's history?,sys,0,0.2,"{'five': 1, 'one': 3, 'three': 1, 'two': 0}"
What refers to the ability to change or move matter and is required by all life processes and living things?,ref,0,0.2,"{'energy': 1, 'enthalpy': 2, 'fuel': 1, 'gravity': 1}"
What refers to the ability to change or move matter and is required by all life processes and living things?,sys,1,1.0,{'energy': 5}
"In the grand canyon, the same rock layers are visible on opposite sides of the canyon and were deposited simultaneously, which is an example of what?",ref,0,0.0,"{'bilateral continuity': 0, 'directly continuity': 2, 'lateral continuity': 0, 'width continuity': 3}"
"In the grand canyon, the same rock layers are visible on opposite sides of the canyon and were deposited simultaneously, which is an example of what?",sys,1,0.4,"{'horizontal continuity': 2, 'lateral continuity': 2, 'vertical continuity': 1}"
What do we call the visible part of the electromagnetic spectrum?,ref,1,0.4,"{'electricity': 1, 'light': 2, 'radio': 1, 'weight': 1}"
What do we call the visible part of the electromagnetic spectrum?,sys,1,0.4,"{'helium': 1, 'light': 2, 'nitrogen': 1, 'oxygen': 1}"
